,bjdtdb,phase,flux_raw,flux_norm,sigma_raw,sigma_norm,bestfit_raw,bestfit_norm
0,2456426.7430563974,0.9514458961135688,12979.702486399015,1.0084577023337724,99.51430261427494,0.008415458881024497,12870.844713031982,1.0
1,2456426.743079548,0.9514520935294399,12970.75073023933,1.008005650513544,99.40587294514071,0.008408320278467043,12867.736131867101,1.0
2,2456426.7431026986,0.9514582910699687,12899.37421561681,1.0023543953048504,99.25061515646415,0.00839431405450021,12869.075325093645,1.0
3,2456426.743125849,0.9514644884858399,12913.046938819252,1.0037318840144829,99.17085954185924,0.008390201995715862,12865.036116191493,1.0
4,2456426.7431489993,0.951470685901711,13017.376761117375,1.0116936718025207,99.73747932268715,0.008436907657394235,12866.915276760104,1.0
5,2456426.74317215,0.951476883442183,12782.766426120796,0.9932971305921522,98.72639343141428,0.008350009098625719,12869.025825636256,1.0
6,2456426.7431953005,0.9514830808580541,12941.014810581742,1.0052787474128495,99.2114574191865,0.00838840413189178,12873.061172223413,1.0
7,2456426.7432184503,0.9514892781492676,12791.001110727098,0.9937070311896937,98.7847550458248,0.008353011944424497,12872.004231884477,1.0
8,2456426.743257737,0.9514997952443878,12773.87427201476,0.9930483878365525,102.9414524791878,0.00871038626159958,12863.29490936874,1.0
9,2456426.7432808876,0.9515059927849165,12754.93590917553,0.9913317033690929,99.32400427641974,0.008402224544993005,12866.466255267747,1.0
10,2456426.743304038,0.9515121902007877,12855.582688898467,0.9991788318346605,99.4983713029322,0.008417183193605151,12866.147960013777,1.0
11,2456426.743327188,0.9515183874920012,12991.441918176683,1.0096820463663239,99.74009632866475,0.008437162432772642,12866.864341037557,1.0
12,2456426.743350338,0.9515245849078724,12969.27221480183,1.0085762462471508,99.61745272666664,0.008431947835579944,12858.990347095403,1.0
13,2456426.743373489,0.9515307824484012,12850.561820752071,0.998622586560555,99.07682353727006,0.008380128782657925,12868.28677189431,1.0
14,2456426.7433966394,0.9515369798642155,13002.144664006692,1.0104174350562507,99.37870512020586,0.008405789700585321,12868.092149738935,1.0
15,2456426.7434197897,0.9515431772800866,13090.956552547566,1.0171570428765542,99.6272467557964,0.008425469419079122,12870.142957989952,1.0
16,2456426.7434429405,0.9515493748206154,12847.641687901569,0.9982271586256616,98.9161897466286,0.00836512998014008,12870.458970070435,1.0
17,2456426.743466091,0.9515555722364866,12866.568911176617,0.9997116631655736,98.9303954764777,0.00836644774131303,12870.279886937398,1.0
18,2456426.743489241,0.9515617696523577,12822.097531607938,0.9962943905279393,98.80967494249906,0.008356557939613214,12869.787939700705,1.0
19,2456426.7435123916,0.9515679670682289,13032.343357839494,1.012509784560566,99.4057945481647,0.008405968633934306,12871.325844515759,1.0
20,2456426.743535542,0.9515741644841,13120.183497275542,1.0196120141817053,99.98575788206873,0.00845731539742315,12867.819636085016,1.0
21,2456426.7435586923,0.9515803618999712,12977.691531731081,1.0086589408240196,99.37107136272864,0.008406325776556036,12866.283147333243,1.0
22,2456426.7435818426,0.9515865593157855,12962.342584692105,1.0077953688838075,99.15200335408763,0.008390536007745943,12862.077942517895,1.0
23,2456426.743604993,0.9515927567316567,12946.754776642589,1.0064339020285546,99.28781822121772,0.008400780783822068,12863.989130878126,1.0
24,2456426.743628144,0.9515989542721854,13024.096108851541,1.012180823582389,99.54693081338007,0.008420497210670421,12867.361053883285,1.0
25,2456426.743651294,0.9516051516880566,13107.854173722804,1.0187538774399556,99.78136238344298,0.008440855234328491,12866.556352807962,1.0
26,2456426.7436744445,0.9516113491039278,13177.512735614686,1.024149826102462,100.07025338788074,0.008465144959013331,12866.782183387619,1.0
27,2456426.7436975953,0.9516175466444565,12919.59724014501,1.0043590428831468,99.08932456994481,0.008384288933569687,12863.524584851231,1.0
28,2456426.7437207457,0.9516237440603277,12888.096169187249,1.0023715482484636,99.27199792652893,0.008403613583703558,12857.603741554525,1.0
29,2456426.7437438956,0.9516299413514844,12736.206451453185,0.9900033328712053,98.60217318864579,0.008342234665207893,12864.811691608824,1.0
30,2456426.743767046,0.9516361387673555,12903.733565861858,1.003137177115647,99.09037485172313,0.008384472780051184,12863.378868047124,1.0
31,2456426.7437901967,0.9516423363078843,12727.832163180266,0.9889271720243368,98.65596230099622,0.008343198111586384,12870.343260086946,1.0
32,2456426.743813347,0.9516485337237555,12875.864218506324,1.0009044269844463,99.1652010301432,0.008390249344996006,12864.229462246558,1.0
33,2456426.7438364974,0.9516547311396266,13001.56711226596,1.0103108773248184,99.56140766650104,0.008420729254476254,12868.877693064678,1.0
34,2456426.743859648,0.9516609285554978,12786.90981193739,0.9936249342751678,98.98745063989318,0.008372137794727013,12868.950215369967,1.0
35,2456426.7438827986,0.9516671260960265,12964.533585953652,1.0072533193515345,99.50170668986077,0.008414177882783853,12871.174844377942,1.0
36,2456426.743905949,0.9516733235118977,12860.03071024186,0.9992647644525359,98.96904211296788,0.008370227922204335,12869.492818840105,1.0
37,2456426.7439290993,0.951679520927712,12782.788954877658,0.9931963046626267,98.79554857081186,0.008354995154253744,12870.35492869637,1.0
38,2456426.743952249,0.9516857182189256,12954.130874115443,1.006205534015288,99.35245973536102,0.008399557238387648,12874.23934394563,1.0
39,2456426.7439754,0.9516919157594543,13146.654619706334,1.0214894946764435,99.67680847976693,0.008429700096635153,12870.083038759525,1.0
40,2456426.7439985503,0.9516981131753255,12887.97533581184,1.001285339565963,99.04579518105655,0.008375457770171063,12871.431176050692,1.0
41,2456426.7440217007,0.9517043105911966,12919.866572362995,1.0039569983418422,99.12961690594739,0.008384165831462237,12868.944181575242,1.0
42,2456426.7440448515,0.9517105081317254,12919.125044371398,1.0037840755938978,99.0469211449575,0.008376209458674384,12870.422393110472,1.0
43,2456426.744068002,0.9517167055475966,12980.920742918452,1.0092088325138833,99.4442392141651,0.008415007804837407,12862.472388973942,1.0
44,2456426.744091152,0.9517229029634677,12550.30341186429,0.9757397586976001,97.85331307848872,0.008280463740847828,12862.34705513713,1.0
45,2456426.7441143026,0.951729100379282,12902.05225245997,1.0031562755990893,99.22329616040989,0.008396973778761412,12861.457946574483,1.0
46,2456426.7441374534,0.9517352979198108,12970.324084641627,1.0087254750123458,99.3474407858408,0.008409655284357626,12858.13078576496,1.0
47,2456426.7441606033,0.9517414952110244,12816.109696641886,0.9964644024766861,98.8811471941249,0.00836793731165601,12861.583077918069,1.0
48,2456426.7441837536,0.9517476926268955,12723.03785902691,0.9893103240721984,98.54593441579874,0.008340263707288475,12860.512570672821,1.0
49,2456426.744206904,0.9517538900427667,12766.441445020711,0.9928505694678469,99.10156559235236,0.008388685181716028,12858.37147866404,1.0
50,2456426.744230055,0.9517600875832954,13105.64735785163,1.0188969353439832,99.86305538865082,0.00845037489513807,12862.583940766412,1.0
51,2456426.744253205,0.9517662849991666,12846.179507450664,0.9983330355057988,99.06519491789902,0.008379573284123906,12867.629388766278,1.0
52,2456426.7442763555,0.9517724824150378,12877.901883821633,1.0010503244529887,99.24661579740993,0.008397032895971565,12864.390100326475,1.0
53,2456426.7442995063,0.9517786799555097,12735.440201289977,0.989910716848082,98.6719577360177,0.008347860040151905,12865.241263212265,1.0
