,bjdtdb,phase,flux_raw,flux_norm,sigma_raw,sigma_norm,bestfit_raw,bestfit_norm
3886,2456423.0966104353,0.9752817701120193,20381.954749948,0.9873832145905067,136.83205990324885,0.006333458880437819,20642.395423342216,1.0
3887,2456423.0966335856,0.9752879675278905,20455.2246772535,0.9873210296081143,137.0405363156786,0.006319989639259038,20717.906399069157,1.0
3888,2456423.0966567355,0.975294164819104,20774.145777847185,1.0015481912364506,137.7003549951981,0.006343032248053484,20742.03314390762,1.0
3889,2456423.0966798863,0.9753003623596328,20603.440383694448,0.9960387278057088,137.51297924188785,0.006351749384255779,20685.38080751558,0.9999999999999998
3890,2456423.0967030367,0.975306559775504,20486.485355469198,0.9951317619446141,136.98113540719206,0.006357510343344903,20586.706342721893,1.0
3891,2456423.096726187,0.9753127571913751,20735.5590264975,1.004028750658462,137.6018130374193,0.006366016212955461,20652.355834331145,1.0
3892,2456423.096749338,0.9753189547319039,20834.031641360514,1.0084986561559601,137.8573283457894,0.006375952096625373,20658.462472099338,1.0
3893,2456423.096772488,0.975325152147775,20466.100505715396,0.9906033085540725,137.21065514306284,0.00634549772826671,20660.23839107564,1.0
3894,2456423.0967956386,0.9753313495635894,20664.49145919672,0.9986947379043878,137.50055588435242,0.006349297502960256,20691.499288919935,1.0
3895,2456423.096818789,0.9753375469794605,20780.89123298435,1.002768719377167,137.88581953656774,0.00635725155690382,20723.51363920849,1.0
3896,2456423.0968419397,0.9753437445199893,20618.377710576606,0.9971899497007468,137.73752143596673,0.00636485989871573,20676.479658428274,1.0
3897,2456423.09686509,0.9753499419358604,20735.84391533151,1.000865203234761,138.0032502578366,0.006364383978690633,20717.918705050386,1.0
3898,2456423.0968882404,0.9753561393517316,20685.29840626993,1.0015944639532968,137.80298350967004,0.006375319124077208,20652.36894843147,1.0
3899,2456423.096911391,0.9753623367676028,20518.602014274154,0.9972070090177898,137.4756663147418,0.0063837602939243185,20576.07079445238,1.0
3900,2456423.096934541,0.9753685341834739,20582.503652235137,0.9977120534738366,137.53383786979543,0.006369858181983348,20629.70331025962,0.9999999999999998
3901,2456423.0969576915,0.9753747315992882,20656.568503074344,1.0032852865340978,137.56529243230142,0.006383933063618112,20588.927975245766,1.0000000000000002
3902,2456423.096980842,0.9753809290151594,20373.207838968192,0.9937788019012859,137.01013539951163,0.006385518858479376,20500.747047522458,1.0
3903,2456423.0970039926,0.9753871265556882,20564.276093970602,0.9962899236878566,137.43160281816068,0.006361684204891081,20640.855242066573,1.0
3904,2456423.097027143,0.9753933239715593,20917.828095269648,1.0141590863069132,138.2436432917495,0.006403948792786107,20625.785813784365,0.9999999999999998
3905,2456423.0970502933,0.9753995213874305,20744.411112887796,1.0049643886154376,137.8221052769015,0.006379426305770131,20641.936518236078,1.0
3906,2456423.0970734437,0.9754057188033016,20666.465939387203,1.001722286737543,137.696117861777,0.006376993864393962,20630.93355614033,1.0
3907,2456423.0970965945,0.9754119163438304,20646.49628742929,1.0007643588327262,137.67937563048807,0.006376282333125975,20630.727009014387,1.0
3908,2456423.097119745,0.9754181137597016,20721.891316456506,1.0006776574807108,137.95018268177836,0.006365027362572742,20707.85848124719,1.0
3909,2456423.097142895,0.9754243111755159,20861.825470564974,1.0088071761076363,138.13423639689347,0.006382199414117336,20679.69574825773,1.0
3910,2456423.0971660456,0.975430508591387,20665.396537872388,1.0012114311140705,137.80774166811352,0.006379238735213962,20640.392124645976,1.0
3911,2456423.0971891964,0.9754367061319158,20747.88105341117,1.0064596782668866,137.86043244228665,0.0063896261785723945,20614.7166165055,0.9999999999999998
3912,2456423.0972123463,0.9754429034231293,20634.677509646277,0.9996040516640369,137.518510606184,0.006365091708281678,20642.85101215407,0.9999999999999998
3913,2456423.0972354966,0.9754491008390005,20549.423848757488,0.9969663126107282,137.45363755475992,0.006371625690611476,20611.954073899728,1.0
3914,2456423.097258647,0.9754552982548716,20333.960051123955,0.9879301738283912,137.02737777643037,0.006360991487275411,20582.38587078126,1.0
3915,2456423.097281798,0.9754614957954004,20487.251709063945,0.9964578770895886,137.39437459485833,0.00638494817130545,20560.07803250272,1.0
3916,2456423.097304948,0.9754676932112716,20643.302057168636,1.0017945631738678,137.76660092529343,0.006387878245601059,20606.322709285712,0.9999999999999998
3917,2456423.0973280985,0.9754738906270859,20683.05922802162,1.0015905017958489,137.7618019610487,0.006374078680458891,20650.21502394137,0.9999999999999998
3918,2456423.0973512493,0.9754800881676147,20721.105016123918,1.0043581890186761,137.87008305658918,0.0063849710687983756,20631.19038872954,1.0
3919,2456423.0973743997,0.9754862855834858,20843.989622408146,1.0090459577500277,138.16728630344275,0.006390701163201275,20657.126132179455,1.0
3920,2456423.09739755,0.975492482999357,20634.354890289425,0.9969077995216158,137.55122946437297,0.006349532610785391,20698.35836392412,1.0
3921,2456423.0974207004,0.9754986804152281,20870.061296191623,1.0042239506551265,138.35874380762235,0.006361018286935674,20782.277979505074,1.0
3922,2456423.097443851,0.9755048779557569,20889.40007890385,1.0049383304402173,138.1988248213337,0.0063522996607994755,20786.748247281168,1.0
3923,2456423.0974670015,0.9755110753716281,21061.193624951095,1.012119628621082,138.890727383929,0.006377277311315896,20808.996317604266,1.0
3924,2456423.0974901514,0.9755172726628416,20634.452505648256,0.9932796514406657,138.01685713314004,0.006347809796722497,20774.061439514822,1.0
3925,2456423.0975133018,0.9755234700786559,20590.155824637477,0.991570053946301,137.6795787990926,0.00633499798449576,20765.205385834037,1.0
3926,2456423.0975364526,0.9755296676191847,20857.43348607702,1.006569361509765,138.31747592254308,0.006377832043863723,20721.30772467852,1.0
3927,2456423.097559603,0.9755358650350558,20640.721851204526,0.9966259375487768,137.58855673689794,0.006347501360505747,20710.600711407158,0.9999999999999998
3928,2456423.0975827533,0.975542062450927,20634.9201840231,0.9980008358356315,137.46803526068305,0.006352475820281004,20676.255412897895,1.0
3929,2456423.097605904,0.9755482599914558,20611.212626219178,0.9959180925545791,137.62723066412838,0.006353859878066253,20695.6905194386,1.0
3930,2456423.0976290544,0.9755544574073269,20537.52562541573,0.9961799637302905,137.54362316784176,0.006374458937162722,20616.280564920227,0.9999999999999998
3931,2456423.097652205,0.9755606548231981,20653.469433297832,0.9988667663808004,137.67186098490856,0.00636169602813039,20676.90119287046,1.0
3932,2456423.097675355,0.9755668522390124,20538.076491095173,0.9923837529700356,137.60660440248012,0.00635290469475896,20695.700055173424,1.0
3933,2456423.097698506,0.9755730497795412,20719.783839809,0.9984164607253029,137.99250524241583,0.006353239025056354,20752.64647054901,0.9999999999999997
3934,2456423.0977216563,0.9755792471954123,20973.57856078864,1.0083968960453211,138.63632820721935,0.00636867656950244,20798.932090173756,1.0
3935,2456423.0977448067,0.9755854446112835,20588.686111294377,0.9910983024546283,137.4807950626178,0.006323293176564843,20773.60647304399,1.0
3936,2456423.097767957,0.9755916420271546,20738.872652527687,1.0001060855853456,137.8555474258591,0.006351822534050024,20736.672790456592,1.0
