#Wavelength (um)	Mean (Fp/Fs)	Lower 1-sig (Fp/Fs)	Upper 1-sig (Fp/Fs)	Lower 2-sig (Fp/Fs)	Upper 2-sig (Fp/Fs)	Lower 3-sig (Fp/Fs)	Upper 3-sig (Fp/Fs)
0.32	0.12526975247431400	0.12483738181457800	0.12565906025553700	0.12451341450841800	0.12598871899897300	0.12417070572668200	0.12667569632859000
0.32102728731942200	0.12525823614824600	0.12482824332688500	0.1256467910348970	0.12450555922053400	0.12597561113695400	0.12416447732376200	0.1266591956316240
0.322061191626409	0.12525403774651100	0.12482863341096600	0.12564378393455800	0.12450778902194700	0.12597194906528300	0.12416210107271600	0.12665808698106200
0.32310177705977400	0.1252555322237580	0.12482209209069600	0.125636504144884	0.12451304686629800	0.12597359060640800	0.1241568339035630	0.12665737214145600
0.3241491085899510	0.1252207088459490	0.12479901288650600	0.12560914388777200	0.12448113030434800	0.12593239094613400	0.12414388234972000	0.12660574614673800
0.3252032520325200	0.12521048447326300	0.12478931347984000	0.12559550555210900	0.12447316587487400	0.12591830657068600	0.12413716680111000	0.12658770013287900
0.3262642740619900	0.1251986061429140	0.12477968948514300	0.1255824576253530	0.12446526602109800	0.1259043058625310	0.12413047471747800	0.1265703305353740
0.32733224222585900	0.12518464474738500	0.12476976473135500	0.1255694193977860	0.12445710556175400	0.12588984064763900	0.12412355574067000	0.12655218551154000
0.3284072249589490	0.12517036001111100	0.12475960579181600	0.12555438897364100	0.12444874527858100	0.12587500270875800	0.1241164470992430	0.12653384897873900
0.32948929159802300	0.12515952403525300	0.12474831828337200	0.1255421634478280	0.12444059816651000	0.1258605139426180	0.12410949513306600	0.12651596694642100
0.3305785123966940	0.12518374958744300	0.12476409101596200	0.12556379350727000	0.12445257931218500	0.12587500451900700	0.12413165827566000	0.12653606587248900
0.33167495854063000	0.12513828299109200	0.12472888969040500	0.1255163707533510	0.12442397179204600	0.1258313028409310	0.12409531099485000	0.1264795964083360
0.33277870216306200	0.1251258857892750	0.12471943400659700	0.12550291463430200	0.1244156038917740	0.12581760251555900	0.12408815230246700	0.1264613073560780
0.333889816360601	0.12511586232291600	0.12470948051963600	0.1254884097088490	0.1244061364842940	0.1258041046092210	0.12408109507678100	0.12644332191405100
0.33500837520938000	0.12511070339553700	0.12470324737190000	0.12548064804346700	0.12440007773249900	0.1257943803978530	0.12407615420548800	0.12643156166553100
0.33613445378151300	0.1250951529035440	0.12468895651062500	0.12545861285846300	0.12438482890775300	0.12577116549810100	0.12406648034667600	0.12640620930000200
0.3372681281618890	0.12508319156358300	0.12467846028644300	0.1254452981237490	0.12437395306603200	0.1257556372160660	0.12405897542333600	0.12638721930213300
0.338409475465313	0.12507010949576400	0.12466812573410900	0.12543215704659900	0.12436325844635700	0.12574032379306300	0.12405156620193200	0.1263685162858390
0.3395585738539900	0.12505966697609000	0.12465862569395400	0.12541940119142900	0.12435263778627900	0.12572545492588700	0.12403924156248200	0.12635028619225500
0.34071550255536600	0.12504940577379400	0.12464851777986900	0.12540341391253100	0.12434194431132800	0.1257096765199960	0.12402575954968900	0.12633115913445700
0.3418803418803420	0.12503587106135900	0.1246373975410650	0.1253874492232140	0.1243310007188900	0.125693874776978	0.12401476740496100	0.12631192784848200
0.34305317324185200	0.12502284384297900	0.12462634833658700	0.1253711737993610	0.12432013216301700	0.12567841000356600	0.12400385029918900	0.12629280762210800
0.3442340791738380	0.1250216210640880	0.12462705485606300	0.1253696289719520	0.1243181752065140	0.1256878151855880	0.12399517457104800	0.1263024703045550
0.3454231433506050	0.12500534740862800	0.12461430038258100	0.12535228231947100	0.12429885197150200	0.1256572964975130	0.12398224315106700	0.12626585148261500
0.3466204506065860	0.12498306243201900	0.12459463419817200	0.12532607068854900	0.12428732230911300	0.12563597079941700	0.12397089289108000	0.12623942566832800
0.34782608695652200	0.1249717579670990	0.12458549357020100	0.12531280119876700	0.12427646587867300	0.12562521731983200	0.12396002863825500	0.12622504870484500
0.34904013961605600	0.12495659764356900	0.1245736615690830	0.12529829463364700	0.12426558399764000	0.125605817174557	0.12395383290896000	0.12620201869695800
0.3502626970227670	0.12494109452832000	0.12456221472386400	0.12528362183839600	0.1242542961912170	0.12558793187783700	0.12393771582816100	0.12617971233868600
0.351493848857645	0.12492652920981000	0.12455143959863200	0.12526955649301200	0.12424343048565500	0.12556929366964300	0.12392680019679100	0.12615711021291300
0.3527336860670190	0.12491382883467100	0.12454044454301300	0.1252549660625880	0.12423213621267100	0.12555572930839600	0.12392243966510700	0.12613973281876700
0.35398230088495600	0.1248953156426290	0.12452938930569700	0.12523881479012000	0.12422097024557000	0.12553702466840300	0.1239084098128850	0.12611706915180100
0.3552397868561280	0.12488134152864300	0.12451861680435200	0.12522315147383400	0.12421001781983900	0.1255212770713040	0.12389465427348700	0.12609752766185800
0.35650623885918000	0.1248716458575670	0.12450537801487500	0.12520943869524900	0.12419897536208800	0.12550639379803700	0.12388438586836000	0.1260786918663590
0.35778175313059000	0.12486143503649100	0.12449157947276500	0.12519389907217900	0.12418748410726000	0.12549026805258700	0.12387354808712000	0.12605861886509800
0.3590664272890490	0.12485404849469100	0.12448541750334	0.125184202066319	0.12418371571379800	0.12548100950924800	0.12386681946839100	0.1260461080519810
0.36036036036036000	0.12483188381206700	0.12446860816733400	0.12516589965503900	0.12416508254299400	0.12545661638425000	0.1238480865403190	0.12601728397089100
0.3616636528028930	0.12481988058229100	0.12445830643121800	0.1251504563431820	0.12415356023018300	0.12544152457614900	0.1238364530078870	0.12599783657528200
0.3629764065335750	0.12480620447515800	0.12444474368336600	0.12513390100881600	0.12414223590903300	0.12542363668016100	0.1238345542461700	0.12597638630374700
0.36429872495446300	0.12479218471182100	0.12443285070719100	0.12511769005309300	0.12413063222595400	0.12540677159359200	0.123822289443435	0.12595551276595100
0.3656307129798900	0.12477717590906000	0.1244208045712380	0.12510118015844200	0.12411888486395300	0.12538985241183200	0.1238098665549740	0.1259345654526920
0.3669724770642200	0.12476271719442300	0.12440921427224100	0.12508385954964100	0.12410782230083700	0.12536910546139200	0.1237979127958010	0.12591367345943400
0.3683241252302030	0.12474918283911200	0.12439531795168100	0.12506922654583800	0.12409871630086900	0.1253618387221820	0.12378568265833100	0.1258991810814890
0.36968576709796700	0.12473500111521700	0.12438366345166700	0.12505045838800200	0.12408788662232000	0.12533108144626900	0.12377314181809700	0.12587142552693500
0.37105751391465700	0.12472028954090000	0.12437264667922000	0.12503614727631800	0.1240785732370130	0.1253276458443230	0.1237605756106810	0.12585690234101500
0.37243947858473	0.12470768660602500	0.12436122637602600	0.1250223105204940	0.1240708670966760	0.12531613800948600	0.12374845247776300	0.12584274060450800
0.37383177570093500	0.12469151411390100	0.12434824050136300	0.1250075979281000	0.12406000761616500	0.12529894328406500	0.12373572114864000	0.1258210367209600
0.37523452157598500	0.12467652389296700	0.12433627990366600	0.12499363348202100	0.12405034027463500	0.12528613223706500	0.1237232362999500	0.12580471231891800
0.3766478342749530	0.12466178362458000	0.12432163119211100	0.12497242512313600	0.12403788323832700	0.1252451669861550	0.12371150100399800	0.12576639323067400
0.3780718336483930	0.12464593346207100	0.12430090971735000	0.12495561652200000	0.12402706291842000	0.12522401358554700	0.12369826184578600	0.12574345660553600
0.3795066413662240	0.12463164097961600	0.12429681327901600	0.12494148992486100	0.12401735370833200	0.1252098238906390	0.12368639157836200	0.1257233580872950
0.38095238095238100	0.12461556338034000	0.12427940698230700	0.12492690302353100	0.12400645448002200	0.12518189533931300	0.12367310914215700	0.1257004464117830
0.3824091778202680	0.12459937551859400	0.12427247705029000	0.1249152282182050	0.12399732100558700	0.12517623842469400	0.12366067177721400	0.12568676600171000
0.3838771593090210	0.12458318430298500	0.12425782605805500	0.12489690531678900	0.12398502986750700	0.1251439052992570	0.12364489802862000	0.12565613139560500
0.3853564547206170	0.12457020847837100	0.124247755538871	0.12488141539134800	0.12397680153322100	0.12514086961215000	0.12363398463166100	0.12564446339990400
0.38684719535783400	0.12455517513031000	0.12423429995138500	0.12486549008155300	0.1239654687642270	0.1251086977193730	0.12361950364010600	0.12561732946137000
0.3883495145631070	0.12454259058397000	0.12422403713675200	0.12485223758928900	0.12395805992281200	0.12510787213872600	0.12361166523314600	0.12560633129752100
0.3898635477582850	0.12452364752447400	0.12420689396195700	0.12483324234641400	0.12394336995872500	0.12507637927015800	0.12358978225379400	0.1255760585385020
0.3913894324853230	0.12450765427163600	0.12419352812545700	0.12481534139775800	0.12393227260651700	0.12505587792671100	0.12357552886884400	0.12555109709738900
0.3929273084479370	0.12449490699149100	0.12418252112712200	0.12480069834791800	0.12392369786347900	0.12505064006759200	0.12356398663563200	0.12553960626895500
0.39447731755424100	0.1244742647011740	0.12416137555367600	0.12477595598830300	0.12390978264425500	0.12501472052751800	0.12354667973854300	0.12550052546112000
0.39603960396039600	0.12445891874300600	0.12414714766028000	0.1247571385229430	0.12389927204581400	0.12499754586418000	0.12353319310834800	0.1254789918488860
0.3976143141153080	0.12444209574317200	0.12413265397301100	0.12473810529605400	0.12388554660532800	0.12497677409034900	0.12351696412214700	0.125453002547649
0.3992015968063870	0.1244288908619840	0.12412212321781500	0.12472202958130500	0.12387648726597000	0.12496046555419900	0.12350433288898400	0.12543265779464800
0.40080160320641300	0.12441276234187200	0.1241061569344240	0.12470398121175500	0.12386366046538200	0.1249430278686010	0.1234901852946730	0.12540965510752700
0.4024144869215290	0.12439673813041900	0.12409039166877800	0.12468597205203100	0.12385090109440300	0.12492786985979800	0.1234767658645160	0.12538681103440600
0.40404040404040400	0.12440349780054600	0.1240978843932170	0.12468980321596600	0.12384158864871600	0.12492454521184100	0.1234881304439910	0.12539254579088800
0.4056795131845840	0.12436430030605300	0.12406022031484400	0.12464947414733600	0.12382503531830700	0.12488889211242200	0.12347467827601000	0.12534057915771000
0.4073319755600820	0.12434780458169100	0.12404559370329900	0.12463092531421900	0.12381184227131100	0.12486889643556600	0.12343331734309100	0.12531713095531000
0.40899795501022500	0.12433131314355400	0.12403381063663100	0.12462072007185500	0.12379864623748100	0.12484884057566300	0.12341834479510200	0.12529366893219600
0.4106776180698150	0.12431402044543600	0.12402169968982200	0.12460164094008000	0.12378479186266500	0.12482818283364300	0.12340307336393000	0.1252690832803950
0.41237113402061900	0.12429807797466900	0.12400963273745000	0.12458404330958200	0.12377200349446700	0.12480969462024200	0.12338910678690100	0.12524642691622700
0.4140786749482400	0.12428033075938100	0.12399215587238900	0.12456550567855300	0.12375852418898600	0.12479092320181900	0.12337447335797200	0.12522261777922900
0.4158004158004160	0.12426457383455800	0.12397803921460400	0.12454733655547300	0.12374507856376200	0.12477768895304100	0.1233599537792300	0.12519885832698200
0.4175365344467640	0.12424787293926400	0.12396479650849100	0.1245285767332470	0.12373163123684700	0.12476449277007200	0.12334549682703900	0.1251751605246100
0.4192872117400420	0.12423095599730800	0.12395138062734600	0.12450987028881600	0.12372264256944000	0.12474686763638100	0.1233310417386200	0.1251511743581750
0.42105263157894700	0.1242307271421740	0.12394299399610600	0.1245014861587190	0.12371202163406500	0.12473855546159500	0.12335582304166000	0.12514221326230600
0.42283298097251600	0.12420154251159100	0.12392440132405900	0.12447882861789900	0.12369047599681300	0.12470992814076500	0.12330162864309000	0.12510291833385200
0.42462845010615700	0.12418474023286100	0.12391075151957700	0.12446001786727600	0.1236789189768620	0.12469126369637600	0.12328688504316900	0.12507857877713000
0.42643923240938200	0.12416968561605700	0.12389282653619500	0.12444125996995500	0.12367182673438000	0.12467266679899000	0.1232722603408790	0.12505439731637900
0.4282655246252680	0.1241539454633360	0.12387774007638600	0.12442134297909600	0.12365782846694800	0.12465392727594400	0.12325759365136500	0.12502999947103100
0.43010752688172000	0.12413959989968600	0.1238649634441780	0.12439589547288400	0.12363464723047300	0.12463511385359900	0.12324289195468400	0.12500564044781800
0.4319654427645790	0.12412153081487200	0.1238518287985060	0.12437632691808900	0.12362028176676200	0.1246158722539730	0.12322889353138600	0.12498063200275400
0.43383947939262500	0.12410139133182000	0.12383793534414600	0.1243586063263550	0.12360641085538900	0.12459669352096800	0.1232190247431500	0.12495659280486200
0.4357298474945530	0.1240861744326480	0.12382294373771700	0.12433988632418000	0.12359142620928800	0.12456995533547600	0.12320837338437500	0.12493069406229700
0.437636761487965	0.12407486269511300	0.12380878866564500	0.12432220564870900	0.1235774320195190	0.1245509546923360	0.12319831380533300	0.12490759361984300
0.43956043956044000	0.12405867004338500	0.12379417904989000	0.12430394762245900	0.12356262267579000	0.12452883973854100	0.12318792842935900	0.12488107330498600
0.44150110375275900	0.12404460835715600	0.12377962069670700	0.12428574209573800	0.12354800834682700	0.12450803782384800	0.12317757765841800	0.12485593836466800
0.4434589800443460	0.12402742940852700	0.12376510130911400	0.1242675229500970	0.12354124180939900	0.12448844619647400	0.1231672609198180	0.12483205102374900
0.44543429844098	0.12400982145166200	0.12375037839971100	0.12424917131976900	0.1235315026957260	0.12446689658410800	0.12315677721467700	0.12480615700686600
0.44742729306487700	0.1239903689078130	0.12373109421337000	0.12422985041936000	0.12350373368390800	0.12444551426080900	0.1231462348444510	0.12478042173344800
0.449438202247191	0.12397191316481800	0.12371528129692300	0.12421208545261700	0.1234887641130420	0.12442417457807000	0.12313567817829600	0.12475474928440000
0.45146726862302500	0.12395632366111100	0.12370092161538800	0.12419160042974300	0.12347378549976400	0.12440295395013700	0.12312625674306600	0.12472921497323200
0.45351473922902500	0.12393620129454000	0.12368627668387100	0.12417237771576100	0.12345849976871000	0.12438105252744700	0.12311460106153600	0.12470328966548400
0.45558086560364500	0.12391885799048200	0.12367214231415900	0.12415561053169000	0.12345261827926000	0.12436140597198300	0.12310366486208000	0.12468185028580300
0.4576659038901600	0.12389453870509500	0.12365677330954700	0.12413104865494000	0.12343869629196200	0.12433508602612700	0.12309299255017400	0.12465202516026600
0.45977011494252900	0.12387552599500600	0.12364040472877700	0.12411547236465400	0.12343197603909200	0.1243138146051650	0.12308208144790600	0.12462836604560300
0.4618937644341800	0.12385260398215300	0.12361939650909500	0.12409127551770100	0.12342010578691100	0.12428826738006300	0.12306031337139600	0.12459991210517900
0.46403712296983800	0.12383089171874700	0.12360350592478900	0.1240666023236730	0.12338163825381000	0.12426826656609200	0.1230526106887680	0.12457381970244300
0.4662004662004660	0.1238113532479970	0.1235875917280280	0.12404903893314000	0.12336602681311700	0.12425046407542500	0.12303370955399500	0.12454769282225800
0.468384074941452	0.12379364048040100	0.12357153796776700	0.12403011795139200	0.12337742975887500	0.12422879019930400	0.1230252516254500	0.12452137744695200
0.47058823529411800	0.123775920719734	0.1235554967103050	0.12400897256065100	0.12336128771529800	0.12420279777381600	0.12300691480065000	0.12449508230301700
0.4728132387706860	0.12375990234398600	0.12353723983793000	0.12398767748648000	0.1233450112345550	0.12418357569268100	0.12299344380277600	0.124468640126444
0.4750593824228030	0.12374008627005600	0.12351864657556800	0.12396381258900500	0.1233286375693830	0.12415750699400000	0.12297990697488000	0.12444206078511400
0.477326968973747	0.1237219906110160	0.1235008785455350	0.12394218758520300	0.12331229219787100	0.12413639497658300	0.12296630736386200	0.12441535439068500
0.47961630695443600	0.12370317526799000	0.12348407300086500	0.12392311026372800	0.12330185330897900	0.12411523756356700	0.12295272045439800	0.12438867643085400
0.4819277108433740	0.12368258530541800	0.1234661943912630	0.12390148999740500	0.12327917650946500	0.12409540760923500	0.12293911917811600	0.12436197959774200
0.48426150121065400	0.12366099748086500	0.12344765405855000	0.12388265634026100	0.123273966815034	0.1240726274853340	0.1229255079069940	0.12433521695725800
0.48661800486618000	0.12363824022760500	0.1234287320271710	0.12385988901193800	0.1232455224917860	0.12405048043484300	0.12290165740883300	0.1243076366099730
0.4889975550122250	0.12361824227636900	0.12341403225512300	0.12383787383731400	0.1232289716532290	0.12402803842387000	0.12288889187065000	0.12428099453009700
0.4914004914004910	0.12360163030580000	0.12339550435595900	0.1238156348207460	0.12321227160198400	0.12400748892418800	0.12287735562442100	0.12425414480623900
0.49382716049382700	0.12358356747219700	0.12337515420872500	0.12379735268171800	0.1231952453542360	0.12399286154982300	0.12286289827757400	0.12422680459929200
0.49627791563275400	0.1235668851973130	0.12335350674786700	0.12377795813399800	0.1231782277009200	0.12396893936135900	0.12284977508657900	0.12419954063174500
0.49875311720698300	0.12354472868525500	0.1233355884659290	0.12375929241408000	0.12315714546013800	0.12394493166529100	0.12282394929228900	0.12417222695969300
0.5012531328320800	0.1235253209364330	0.12331793404566100	0.1237386236567370	0.12313916252311400	0.12392084732237100	0.12280955226354100	0.12414488879485800
0.5037783375314860	0.12350352108855600	0.12330258692077400	0.12371875658977700	0.12312781027960200	0.12389678437878200	0.12279711717898700	0.12411756458125500
0.5063291139240510	0.12348446755305900	0.12328325194482400	0.12369632494842200	0.12310953353345900	0.12387343332739300	0.12278095761618900	0.12408980137540600
0.5089058524173030	0.12346139327110500	0.12326369672114500	0.12367322096075300	0.12309315750696900	0.12385062973809800	0.12277042360788500	0.12406213334692900
0.5115089514066500	0.1234441741994070	0.1232431970066730	0.12365047533193300	0.1230773859562600	0.12382791448530100	0.1227691431443400	0.12403512198871600
0.5141388174807200	0.12342514503718	0.12322578346650100	0.12363205629246000	0.12305792935533400	0.12380467142561100	0.12276284413716200	0.12400670587811300
0.5167958656330750	0.12340217944776700	0.12320690702063200	0.12361388825459100	0.123038951202501	0.12378177295008800	0.12275926770960800	0.12397961059792100
0.5194805194805190	0.12337978422827200	0.12318946707727600	0.12359504882358200	0.12301907154333400	0.12375806823716600	0.12273924797370300	0.12395093737220900
0.5221932114882510	0.12336040988439900	0.12317217351417700	0.1235765334037870	0.12299969614832800	0.12373621314726700	0.12273439185340700	0.12392306718083600
0.5249343832021000	0.12333867382734500	0.12315809063363800	0.12355776900652300	0.12298010667542400	0.12371523958915200	0.12272087252767700	0.12389501179318900
0.5277044854881270	0.12331650661199000	0.12313697085447300	0.12353869543686300	0.12296034945245500	0.1236941437746400	0.12270543657826800	0.12386678037047800
0.5305039787798410	0.12329399151912500	0.12311895880279500	0.12351766423216800	0.12294393144701400	0.1236721225629170	0.1226902718690570	0.12383878963180200
0.5333333333333330	0.12327364471911100	0.12309834299527100	0.12349499405653700	0.12292883879574400	0.12365097194599000	0.1226748563558210	0.1238106738111520
0.5361930294906170	0.12325325293684000	0.12308092463957800	0.12347120953710500	0.12290791635543500	0.12362921674518700	0.12265954307124500	0.12378248819915500
0.5390835579514820	0.12323281070927500	0.12305996281232100	0.12345053333418200	0.12288590213064900	0.12360739373482400	0.12264392490737900	0.12375410392646300
0.5420054200542010	0.12321072822539400	0.12304293390510800	0.12342622299562000	0.12286336477147900	0.12358561009145800	0.12262839898336000	0.12372561817589500
0.5449591280653950	0.12318741113341800	0.12302586508044000	0.12340613073700900	0.12284203509058200	0.12356382064895500	0.12261275041427800	0.1236973360976190
0.547945205479452	0.12316617186512200	0.12301122959684800	0.12338563223595000	0.12282212580488600	0.12354234598127200	0.12259698786447800	0.1236814355103560
0.5509641873278240	0.12314932448153600	0.1229913401321560	0.12336160647907200	0.1228011853141830	0.12352009736668900	0.1225811400649030	0.12364779727583900
0.554016620498615	0.12312882276131500	0.12297157958257800	0.12333880778395200	0.12277998492262100	0.12349782877364900	0.12256524125825100	0.12363835194672700
0.5571030640668520	0.12310925892762900	0.12295257701940800	0.12331864632645600	0.1227622989099370	0.12347562806636100	0.12254929845428300	0.12360743483246700
0.5602240896358540	0.12308984853592400	0.12293332528459900	0.12329908607692700	0.12274106722351200	0.12345334546685600	0.12253329414550000	0.12359080601026600
0.5633802816901410	0.12306693254595300	0.12291337742962800	0.12327941114069600	0.1227198167117010	0.12343998817593000	0.12251726442941400	0.123569127238361
0.56657223796034	0.12304874823855100	0.12289613696028100	0.12325690898165900	0.12269883376022300	0.12341572817280900	0.12250163643169800	0.12355005637693100
0.5698005698005700	0.12302605494687400	0.12287668957853100	0.12323974969729400	0.12267921281652500	0.12342019275384800	0.12248767726116900	0.1235312164527810
0.5730659025787970	0.12300461189521800	0.12285512632315800	0.12321948065016900	0.12266029788788000	0.12339135840827000	0.12246913361984400	0.12354729328799800
0.5763688760806920	0.12298419473186100	0.12283886835840400	0.12319539520925300	0.1226439449419540	0.12339266318709400	0.1224528673006580	0.12363203797515300
0.5797101449275360	0.1229680540728750	0.12282338850105200	0.12317820260407900	0.12263143579258300	0.12338904975783500	0.12243791893377100	0.1237650821467870
0.5830903790087460	0.1229576954263230	0.12280316317472500	0.1231619059647690	0.12261569135298300	0.12336589967038800	0.12242042573705600	0.12396399371587900
0.5865102639296190	0.12297904152560100	0.12281382366810300	0.1231641773107300	0.1226330492214770	0.12350800899792000	0.12241039790236500	0.12431371155704000
0.5899705014749260	0.12346698231694000	0.12310212829889700	0.12369427857788300	0.12270677769973000	0.12484059864459600	0.12243877991745900	0.12597728349189000
0.5934718100890210	0.12290878281000000	0.12275424439240600	0.12310314407814800	0.1225882964529070	0.12332436215403700	0.12238276419034500	0.12402543610189100
0.5970149253731340	0.12286443830411000	0.12271920576959300	0.12305968068937500	0.12253523541333200	0.12325882490061700	0.12236545855381200	0.12377879605260100
0.6006006006006010	0.12283543275378200	0.12269489081769300	0.12303039354155000	0.12249880127653900	0.12322792388599500	0.12234842771572100	0.12355964820535500
0.6042296072507550	0.12280951569388200	0.12266918571035500	0.12300539610804500	0.12246620752706100	0.12318158680900200	0.12232748960543200	0.12341477702776100
0.60790273556231	0.12278121853540800	0.12264113358237700	0.12297928911392300	0.12243911126091600	0.1231346663199110	0.12230654709924500	0.12329101703132300
0.6116207951070340	0.12275817960050900	0.12261763456834900	0.12294943075109100	0.12241480993763600	0.12310307101799600	0.1222879078777960	0.12326105971240200
0.6153846153846150	0.12273420136379800	0.12259162039686700	0.12292502167192600	0.12239080894790600	0.12308563537784500	0.12226956732411600	0.12324009013630300
0.6191950464396290	0.12271116894799500	0.1225684082341130	0.12290239292283700	0.12236595825823500	0.12304544506712100	0.12225233782906500	0.12320437473071400
0.6230529595015580	0.12268833391999500	0.12254503746776400	0.12287778299065900	0.12234254826555900	0.12302284376321800	0.1222292343402880	0.12316978779155400
0.6269592476489030	0.12266464896707000	0.12252198068068700	0.12285572732068300	0.12232375413363100	0.12300078674122700	0.12221302399234300	0.12315174566711700
