time_bkjd,flux,flux_detrended
2334.19636538237,0.99581033,0.9961437788586577
2334.1977543213993,0.99836,0.9986932575981186
2334.199143259963,0.99952555,0.9998586459038183
2334.200532198992,1.0023935,1.0027263914566682
2334.201921138021,0.9996703,1.0000030314656088
2334.2033100770504,1.0013338,1.0016663237947807
2334.204699015614,0.99713725,0.9974695146727183
2334.2060879546434,0.99878836,0.9991203867541052
2334.207476893672,0.99704105,0.9973728290558145
2334.2088658322346,0.9992696,0.9996011281842261
2334.210254771264,0.9977417,0.998072952370951
2334.211643710293,0.99767625,0.9980072247077009
2334.213032648857,0.9992378,0.9995684540394344
2334.2144215878857,1.0036604,1.0039908141921219
2334.215810526915,0.9958503,0.9961803826006876
2334.2171994659434,1.0005367,1.0008664111451504
2334.2185884045066,0.99781924,0.9981486375148017
2334.219977343536,1.0006093,1.000938321887363
2334.2213662825648,0.9978523,0.9981810080927257
2334.2227552211293,0.9996379,0.9999662128334034
2334.224144160159,0.99763846,0.9979663924522055
2334.2255330991884,0.99857444,0.9989019707358722
2334.2269220382173,0.9989996,0.9993267264444998
2334.22831097678,0.9980208,0.998347543710479
2334.2296999158093,0.9989039,0.999230161163827
2334.231088854838,0.9984518,0.9987776838456004
2334.2324777938675,1.0026332,1.0029586230387069
2334.233866732431,0.9993667,0.9996916538737766
2334.2352556714604,0.9992047,0.9995291828182189
2334.2366446104893,0.99575436,0.9960783734540353
2334.238033549052,1.000924,1.0012475187197556
2334.239422488081,0.9994764,0.9997994066406649
2334.24081142711,0.9988874,0.9992099499915394
2334.2422003661395,0.9982402,0.998562191120993
2334.2435893047027,0.9985302,0.998851706626723
2334.244978243732,0.99925685,0.9995778177277801
2334.2463671827613,1.0017246,1.002045031931824
2334.2477561217906,0.99697345,0.9972933408709773
2334.2491450603543,1.0003358,1.0006551455834654
2334.2505339993836,1.0018901,1.0022088359737251
2334.2519229384125,0.99880385,0.9991220591807298
2334.253311877442,0.99958664,0.9999042725461559
2334.2547008160054,0.9953266,0.9956436282353902
2334.2560897550347,1.0008899,1.001206359367886
2334.2574786940636,0.9992065,0.9995223516221159
2334.258867633092,0.99915564,0.9994709092205896
2334.260256571655,0.99888515,0.999199818120176
2334.2616455106845,0.99672014,0.9970341881038688
2334.263034449714,1.0010328,1.0013462667099728
2334.264423388743,1.0007027,1.0010155561070049
2334.265812327772,0.9992704,0.9995825725338455
2334.2672012663347,0.9992255,0.9995370619329936
2334.2685902053636,1.0020063,1.002317225105742
2334.269979144393,0.9956138,0.9959241109445758
2334.271368083422,1.0021437,1.0024534000005736
2334.2727570219854,0.99978095,1.0000899714450904
2334.2741459610156,0.99838185,0.9986902284806494
2334.2755349000454,0.99964553,0.9999532614359964
2334.2769238390742,0.9993079,0.9996149543621461
2334.2783127781026,0.99970037,1.0000068028871358
2334.2797017166663,0.9996989,1.0000046637576931
2334.281090655695,1.0002493,1.0005544034289615
2334.2824795947245,0.9988358,0.999140289004927
2334.283868533754,0.9988059,0.9991097176780458
2334.2852574723174,1.0030577,1.0033609060479765
2334.2866464113463,1.0006715,1.0009740451274074
2334.2880353503747,1.0006418,1.0009437145494555
2334.2894242894035,0.9995969,0.999898139459115
2334.290813228433,1.0010402,1.0013408215541615
2334.2922021669965,0.9991568,0.9994567319678122
