time_bkjd,flux,flux_detrended
1627.6499812670743,0.99956363,0.9999749579309454
1627.651370157235,1.003172,1.0035834580398362
1627.6527590469307,0.998042,0.9984534895707752
1627.6541479370915,0.9942996,0.9947111662903476
1627.655536826787,0.9960398,0.9964514463841606
1627.6569257169479,0.9997247,1.0001363768525438
1627.6583146066434,1.0042506,1.0046623776121864
1627.6597034963386,0.99417394,0.9945857063003206
1627.6610923864994,0.9982521,0.9986638753871118
1627.662481276195,1.0005504,1.0009621790530936
1627.6638701663558,0.9962853,0.9966971060583523
1627.6652590560504,0.9917549,0.9921666619054108
1627.6666479457451,0.99511945,0.9955311992386261
1627.6680368359068,0.9975734,0.9979850854360137
1627.6694257256029,0.9946336,0.9950452763417981
1627.6708146157632,0.9986721,0.9990837292636322
1627.672203505458,0.99755794,0.9979694685023659
1627.6735923951535,1.0026609,1.0030723184997392
1627.6749812853152,0.9977162,0.9981275426398195
1627.6763701750103,0.99749905,0.9979102979256932
1627.677759064705,1.0008794,1.0012905399300591
1627.6791479548658,1.000656,1.00106701432501
1627.6805368445614,1.006054,1.0064649108317993
1627.6819257347217,0.99706656,0.9974772748040429
1627.6833146244169,1.0046399,1.0050504205775785
1627.684703514113,1.0011432,1.001553601786447
1627.6860924042742,1.0003814,1.0007915521639934
1627.6874812939689,1.0044571,1.004867123546257
1627.6888701836635,1.0065285,1.0069382987178561
1627.6902590738252,1.0039934,1.0044029772386056
1627.6916479635213,0.9998897,1.0002990289355504
1627.6930368536814,1.0053248,1.0057339580487112
1627.6944257433759,1.0009782,1.001387097648883
1627.6958146330714,0.99936247,0.9997710718359039
1627.6972035232322,1.0024408,1.0028491382238864
1627.6985924129278,1.0000945,1.0005025737177635
1627.699981302623,1.0022701,1.002677843617722
1627.7013701927842,1.0006553,1.0010627223814907
1627.7027590824794,0.99551094,0.9959180397213
1627.704147972174,0.9999154,1.0003221869716996
1627.7055368623353,0.9993213,0.9997276966974843
1627.7069257520313,0.99671227,0.9971183176104021
1627.7083146421921,0.9988311,0.9992367653471657
1627.7097035318868,1.0017166,1.0021218938433925
1627.7110924215815,0.99540037,0.995805243308817
1627.7124813117423,1.0006016,1.0010061033342803
1627.7138702014383,0.9958155,0.9962195351421139
1627.715259091134,1.0007854,1.0011889214904808
1627.7166479812943,1.0025802,1.0029832729539028
