time_bkjd,flux,flux_detrended
1627.6649812670744,0.9981399178504944,0.9985516940361612
1627.6949812670744,1.0012402534484863,1.0016490158603302
1627.7249812670743,0.9999799132347107,1.000379919950258
1627.7549812670743,0.9980981945991516,0.9984818703616111
1627.7849812670743,0.9988245368003845,0.9991821665342894
1627.8149812670742,0.9987426400184631,0.9990636312765253
1627.8449812670742,0.9988852143287659,0.9991596651186258
1627.8749812670742,0.9998950958251953,1.0001150285987153
1627.9049812670744,0.9996445178985596,0.9998048044650334
1627.9349812670744,1.0003042221069336,1.0004029071059746
1627.9649812670743,1.000665307044983,1.0007035945134193
1627.9949812670743,1.0006157159805298,1.0005972229192353
1628.0249812670743,1.000351905822754,1.0002815412411803
1628.0549812670743,1.0000665187835693,0.9999494237704956
1628.0849812670742,1.0002228021621704,1.0000637503800367
1628.1149812670742,0.9998800158500671,0.9996833937689455
1628.1449812670742,1.0015246868133545,1.0012949654933405
1628.1749812670744,0.9996259808540344,0.9993677200256235
1628.2049812670743,0.9997062087059021,0.9994235619476514
1628.2349812670743,1.000467300415039,1.000164480311765
1628.2649812670743,1.0007389783859253,1.000421202367463
1628.2949812670743,1.0007725954055786,1.000446175734724
1628.3249812670742,1.0010175704956055,1.0006891941365452
1628.3549812670742,1.0001221895217896,0.9997979071690708
1628.3849812670742,1.000127911567688,0.999812528004118
1628.4149812670744,1.0008697509765625,1.000567275426658
1628.4449812670744,1.0001245737075806,0.9998388776942456
1628.4749812670743,1.0000985860824585,0.9998325199171985
1628.5049812670743,1.0002901554107666,1.0000453531049072
1628.5349812670743,1.0002743005752563,1.0000514904453677
1628.5649812670742,1.0004159212112427,1.0002151470345702
1628.5949812670742,0.9997194409370422,0.9995399636423934
1628.6249812670742,0.9996016025543213,0.9994416812332118
1628.6549812670744,1.0003025531768799,1.0001602573506556
1628.6849812670744,1.0004597902297974,1.0003339287121906
1628.7149812670743,1.0005412101745605,1.0004311137848612
1628.7449812670743,0.999844491481781,0.9997492917953595
1628.7749812670743,0.9997411370277405,0.9996591737903312
1628.8049812670743,0.9994454383850098,0.9993744075610732
1628.8349812670742,1.000726342201233,1.0006641066713953
1628.8649812670742,0.9994722604751587,0.9994175554878417
1628.8949812670742,1.0005296468734741,1.0004817459032016
1628.9249812670744,1.0005114078521729,1.000470648575179
1628.9549812670743,1.0001959800720215,1.000162981521973
1628.9849812670743,1.0004132986068726,1.0003881720450964
1629.0149812670743,0.9998524188995361,0.9998342590675644
1629.0449812670743,0.9990958571434021,0.999082234544987
1629.0749812670742,0.9996603727340698,0.9996478180503581
1629.1049812670742,1.0003050565719604,1.0002908215404995
1629.1349812670742,0.9991257190704346,0.9991088886291604
1629.1649812670744,1.0001965761184692,1.0001779979079268
1629.1949812670744,1.0010688304901123,1.0010518670121793
1629.2249812670743,1.0008054971694946,1.000795638563101
1629.2549812670743,1.0001634359359741,1.000166162776502
1629.2849812670743,0.9996585845947266,0.9996776760631674
1629.3149812670742,1.0003196001052856,1.0003566101465793
1629.3449812670742,0.9989044666290283,0.9989592772523341
1629.3749812670742,1.0005605220794678,1.0006313046635638
1629.4049812670744,1.0001285076141357,1.0002128865004296
1629.4349812670744,0.9987934827804565,0.9988881491860645
1629.4649812670743,1.0001804828643799,1.0002812399190082
1629.4949812670743,0.9990480542182922,0.9991508985959515
1629.5249812670743,0.9999998807907104,1.0001015898460668
1629.5549812670743,1.0002915859222412,1.0003912924504748
1629.5849812670742,1.0003076791763306,1.0004066781206513
1629.6149812670742,0.9997986555099487,0.9998994013020376
1629.6449812670742,1.0006572008132935,1.000762820162185
1629.6749812670744,0.9995189905166626,0.9996333081955705
1629.7049812670743,0.9999620318412781,1.0000881334217717
1629.7349812670743,1.0000673532485962,1.0002072146997034
1629.7649812670743,1.0000624656677246,1.0002168065511758
1629.7949812670743,0.9995386004447937,0.999706711542409
1629.8249812670742,0.9993352293968201,0.9995144351052613
1629.8549812670742,1.0000722408294678,1.000258157463049
1629.8849812670742,0.9995713829994202,0.9997586014806252
1629.9149812670744,0.9998729825019836,1.0000556924742396
1629.9449812670744,0.999332845211029,0.9995052059955305
1629.9749812670743,0.9996362328529358,0.9997919997993318
1630.0049812670743,0.998944878578186,0.9990783870226869
1630.0349812670743,1.0000473260879517,1.0001549007638448
1630.0649812670742,0.9997315406799316,0.9998126519194197
1630.0949812670742,1.0007929801940918,1.0008503193667038
1630.1249812670742,1.0002365112304688,1.0002759787720292
1630.1549812670744,1.000996708869934,1.0010260097993764
1630.1849812670744,0.9999847412109375,1.0000120820926723
1630.2149812670743,0.9996550679206848,0.9996871465693219
1630.2449812670743,0.9996200203895569,0.9996614941397721
1630.2749812670743,0.9995547533035278,0.9996090146431409
1630.3049812670743,1.0006754398345947,1.0007455699340784
1630.3349812670742,1.0003758668899536,1.000464907586563
1630.3649812670742,1.0001612901687622,1.0002714997084288
1630.3949812670742,0.9996656775474548,0.9997970377743401
1630.4249812670744,0.9992531538009644,0.9994021620344927
1630.4549812670743,0.999198853969574,0.9993592433636803
1630.4849812670743,0.9998626708984375,1.000027197296619
1630.5149812670743,0.999419093132019,0.9995813148839627
1630.5449812670743,0.9997633099555969,0.9999174762038697
1630.5749812670742,0.9994961023330688,0.9996378052627745
1630.6049812670742,0.9998428821563721,0.9999696223126406
1630.6349812670742,1.000244379043579,1.0003565334542914
1630.6649812670744,1.0006071329116821,1.0007082407766468
1630.6949812670744,1.0001639127731323,1.0002598490149384
1630.7249812670743,1.0002901554107666,1.0003871658604009
1630.7549812670743,0.9998290538787842,0.9999325302135769
1630.7849812670743,0.992009162902832,0.9921226355626362
1630.8149812670742,0.9833481311798096,0.9834729068941224
1630.8449812670742,0.9827489852905273,0.982884252475634
1630.8749812670742,0.9831893444061279,0.9833340210701147
1630.9049812670744,0.9837154746055603,0.9838688170496998
1630.9349812670744,0.9908085465431213,0.9909700080320522
1630.9649812670743,1.0005903244018555,1.000760018499912
1630.9949812670743,1.0000662803649902,1.0002452337145715
1631.0249812670743,0.9994866251945496,0.9996756601793199
1631.0549812670743,1.0002788305282593,1.0004779692701582
1631.0849812670742,0.999869167804718,1.0000778001509534
1631.1149812670742,0.9991483092308044,0.9993643065178718
1631.1449812670742,0.9997437000274658,0.9999629101830408
1631.1749812670744,0.9995214343070984,0.9997386644905735
1631.2049812670743,0.9993595480918884,0.9995696365742937
1631.2349812670743,0.9995956420898438,0.9997938317829377
1631.2649812670743,1.0002139806747437,1.0003964587560255
1631.2949812670743,0.999584436416626,0.9997494086606854
1631.3249812670742,1.0004404783248901,1.0005881242278298
1631.3549812670742,1.0000957250595093,1.0002278391167188
1631.3849812670742,0.9993278980255127,0.99944644523872
1631.4149812670744,1.0001163482666016,1.000223024527513
1631.4449812670744,0.9999923706054688,1.0000892071444616
1631.4749812670743,1.0001654624938965,1.0002547584215
1631.5049812670743,1.0003726482391357,1.0004566776959491
1631.5349812670743,0.9999625086784363,1.0000423621409578
1631.5649812670742,0.9996562004089355,0.9997309123007031
1631.5949812670742,1.0001176595687866,1.000184157950447
1631.6249812670742,0.9993067383766174,0.9993601291151951
1631.6549812670744,0.9993845224380493,0.9994183586877893
1631.6849812670744,0.999937891960144,0.9999453653614333
1631.7149812670743,0.999387264251709,0.9993627169778773
1631.7449812670743,1.0003273487091064,1.00026676584676
1631.7749812670743,1.0007692575454712,1.000671707704278
1631.8049812670743,0.999588131904602,0.9994551403502343
1631.8349812670742,1.0005680322647095,1.0004023500688681
1631.8649812670742,0.9998368620872498,0.9996426505892961
1631.8949812670742,1.0009633302688599,1.0007461667604525
1631.9249812670744,1.00063955783844,1.000407415625171
1631.9549812670743,1.000110149383545,0.9998717301925362
1631.9849812670743,1.0007160902023315,1.0004796677790235
1632.0149812670743,1.0014938116073608,1.0012672095922683
1632.0449812670743,1.000037670135498,0.9998271418810859
1632.0749812670742,0.9995927810668945,0.9994014855793405
1632.1049812670742,0.9997374415397644,0.9995651742392544
1632.1349812670742,0.9999021887779236,0.9997461463958861
1632.1649812670744,0.9998602867126465,0.9997165920273532
1632.1949812670744,1.0001243352890015,0.9999890371068764
1632.2249812670743,1.0003859996795654,1.0002556206725672
1632.2549812670743,1.0003782510757446,1.0002501825162995
1632.2849812670743,0.9999054074287415,0.9997772512641127
1632.3149812670742,0.9992666840553284,0.9991355257117213
1632.3449812670742,1.000166654586792,1.0000295362810514
1632.3749812670742,1.0004711151123047,1.000326338142135
1632.4049812670744,1.0004569292068481,1.000304537353246
1632.4349812670744,1.0006613731384277,1.0005025932368512
1632.4649812670743,0.9998714923858643,0.9997076662557475
1632.4949812670743,1.0003660917282104,1.000197942284656
1632.5249812670743,0.9996721148490906,0.9994997778138862
