time_bkjd,systematics_model_flux,transit_model_flux
1626.4574095682615,0.9999760423671957,1.0
1626.4620770128354,0.9999756930365995,1.0
1626.4667444574095,0.9999753388626793,1.0
1626.4714119019836,0.9999749797837322,1.0
1626.4760793465578,0.9999746157373939,1.0
1626.4807467911319,0.9999742466606344,1.0
1626.485414235706,0.9999738724897546,1.0
1626.4900816802801,0.9999734931603823,1.0
1626.4947491248543,0.9999731086074684,1.0
1626.4994165694281,0.999972718765283,1.0
1626.5040840140023,0.9999723235674121,1.0
1626.5087514585764,0.9999719229467539,1.0
1626.5134189031505,0.9999715168355156,1.0
1626.5180863477246,0.9999711051652096,1.0
1626.5227537922988,0.999970687866651,1.0
1626.527421236873,0.9999702648699537,1.0
1626.532088681447,0.9999698361045278,1.0
1626.536756126021,0.9999694014990769,1.0
1626.541423570595,0.9999689609815946,1.0
1626.5460910151692,0.9999685144793627,1.0
1626.5507584597433,0.999968061918948,1.0
1626.5554259043174,0.9999676032262004,1.0
1626.5600933488915,0.9999671383262502,1.0
1626.5647607934657,0.9999666671435065,1.0
1626.5694282380396,0.9999661896016548,1.0
1626.5740956826137,0.9999657056236555,1.0
1626.5787631271878,0.9999652151317421,1.0
1626.583430571762,0.9999647180474199,1.0
1626.588098016336,0.9999642142914648,1.0
1626.5927654609102,0.9999637037839217,1.0
1626.5974329054843,0.9999631864441044,1.0
1626.6021003500584,0.9999626621905945,1.0
1626.6067677946323,0.9999621309412405,1.0
1626.6114352392065,0.9999615926131583,1.0
1626.6161026837806,0.9999610471227308,1.0
1626.6207701283547,0.9999604943856081,1.0
1626.6254375729288,0.9999599343167076,1.0
1626.630105017503,0.9999593668302156,1.0
1626.634772462077,0.999958791839587,1.0
1626.6394399066512,0.9999582092575475,1.0
1626.644107351225,0.9999576189960947,1.0
1626.6487747957992,0.9999570209664996,1.0
1626.6534422403734,0.9999564150793091,1.0
1626.6581096849475,0.9999558012443481,1.0
1626.6627771295216,0.9999551793707221,1.0
1626.6674445740957,0.9999545493668205,1.0
1626.6721120186698,0.9999539111403195,1.0
1626.676779463244,0.9999532645981861,1.0
1626.6814469078179,0.999952609646682,1.0
1626.686114352392,0.999951946191368,1.0
1626.6907817969661,0.9999512741371087,1.0
1626.6954492415402,0.999950593388078,1.0
1626.7001166861144,0.999949903847764,1.0
1626.7047841306885,0.999949205418976,1.0
1626.7094515752626,0.9999484980038497,1.0
1626.7141190198367,0.9999477815038549,1.0
1626.7187864644106,0.9999470558198029,1.0
1626.7234539089848,0.9999463208518536,1.0
1626.728121353559,0.9999455764995245,1.0
1626.732788798133,0.999944822661699,1.0
1626.7374562427071,0.999944059236636,1.0
1626.7421236872813,0.9999432861219794,1.0
1626.7467911318554,0.9999425032147689,1.0
1626.7514585764295,0.9999417104114506,1.0
1626.7561260210034,0.9999409076078889,1.0
1626.7607934655775,0.9999400946993778,1.0
1626.7654609101517,0.9999392715806551,1.0
1626.7701283547258,0.9999384381459142,1.0
1626.7747957993,0.999937594288819,1.0
1626.779463243874,0.9999367399025187,1.0
1626.7841306884482,0.9999358748796627,1.0
1626.7887981330223,0.999934999112417,1.0
1626.7934655775962,0.9999341124924811,1.0
1626.7981330221703,0.9999332149111053,1.0
1626.8028004667444,0.9999323062591093,1.0
1626.8074679113186,0.9999313864269016,1.0
1626.8121353558927,0.9999304553044986,1.0
1626.8168028004668,0.9999295127815467,1.0
1626.821470245041,0.9999285587473429,1.0
1626.8261376896148,0.9999275930908579,1.0
1626.830805134189,0.9999266157007596,1.0
1626.835472578763,0.9999256264654373,1.0
1626.8401400233372,0.9999246252730273,1.0
1626.8448074679113,0.9999236120114394,1.0
1626.8494749124854,0.999922586568384,1.0
1626.8541423570596,0.9999215488314008,1.0
1626.8588098016337,0.9999204986878885,1.0
1626.8634772462076,0.9999194360251348,1.0
1626.8681446907817,0.999918360730349,1.0
1626.8728121353558,0.9999172726906945,1.0
1626.87747957993,0.999916171793323,1.0
1626.882147024504,0.9999150579254101,1.0
1626.8868144690782,0.9999139309741918,1.0
1626.8914819136523,0.999912790827002,1.0
1626.8961493582265,0.9999116373713131,1.0
1626.9008168028004,0.999910470494775,1.0
1626.9054842473745,0.9999092900852582,1.0
1626.9101516919486,0.9999080960308974,1.0
1626.9148191365227,0.9999068882201356,1.0
1626.9194865810969,0.9999056665417716,1.0
1626.924154025671,0.9999044308850072,1.0
1626.928821470245,0.9999031811394977,1.0
1626.9334889148192,0.9999019171954023,1.0
1626.9381563593931,0.999900638943438,1.0
1626.9428238039673,0.9998993462749332,1.0
1626.9474912485414,0.9998980390818855,1.0
1626.9521586931155,0.9998967172570188,1.0
1626.9568261376896,0.9998953806938444,1.0
1626.9614935822638,0.9998940292867226,1.0
1626.9661610268379,0.9998926629309265,1.0
1626.970828471412,0.9998912815227087,1.0
1626.975495915986,0.9998898849593689,1.0
1626.98016336056,0.9998884731393244,1.0
1626.9848308051342,0.9998870459621824,1.0
1626.9894982497083,0.9998856033288146,1.0
1626.9941656942824,0.9998841451414341,1.0
1626.9988331388565,0.9998826713036749,1.0
1627.0035005834307,0.9998811817206731,1.0
1627.0081680280048,0.9998796762991513,1.0
1627.0128354725787,0.9998781549475054,1.0
1627.0175029171528,0.9998766175758932,1.0
1627.022170361727,0.9998750640963266,1.0
1627.026837806301,0.9998734944227666,1.0
1627.0315052508752,0.99987190847122,1.0
1627.0361726954493,0.9998703061598395,0.9999636276608904
1627.0408401400234,0.9998686874090278,0.9981374963141411
1627.0455075845975,0.9998670521415424,0.995010249585859
1627.0501750291714,0.9998654002826057,0.9913645452127361
1627.0548424737456,0.9998637317600171,0.987900179794902
1627.0595099183197,0.9998620465042682,0.9860138256750638
1627.0641773628938,0.9998603444486622,0.9853366299288672
1627.068844807468,0.9998586255294357,0.9848538777447013
1627.073512252042,0.9998568896858845,0.9844792765078133
1627.0781796966162,0.9998551368604925,0.9841770126388584
1627.08284714119,0.9998533669990655,0.9839282358835991
1627.0875145857642,0.9998515800508664,0.9837212995397676
1627.0921820303383,0.9998497759687569,0.9835488358794122
1627.0968494749125,0.9998479547093411,0.9834058210619588
1627.1015169194866,0.9998461162331136,0.9832888338071418
1627.1061843640607,0.9998442605046126,0.9831952029655184
1627.1108518086348,0.9998423874925758,0.983123342757551
1627.115519253209,0.9998404971701016,0.983071758522718
1627.1201866977829,0.9998385895148146,0.9830397689320751
1627.124854142357,0.9998366645090347,0.9830268616452219
1627.129521586931,0.9998347221399521,0.9830328273965158
1627.1341890315052,0.9998327623998061,0.9830577625968006
1627.1388564760794,0.9998307852860694,0.983102076192334
1627.1435239206535,0.9998287908016367,0.9831663519097276
1627.1481913652276,0.9998267789550185,0.9832518024029209
1627.1528588098017,0.9998247497605407,0.9833599871176163
1627.1575262543756,0.999822703238549,0.983493100089411
1627.1621936989497,0.9998206394156184,0.9836541862892573
1627.1668611435239,0.9998185583247692,0.9838477296627071
1627.171528588098,0.9998164600056878,0.9840801264228863
1627.1761960326721,0.999814344504954,0.9843610229949818
1627.1808634772462,0.9998122118762738,0.9847061019130182
1627.1855309218204,0.9998100621807187,0.9851431679945247
1627.1901983663945,0.9998078954869706,0.9857316472755946
1627.1948658109684,0.9998057118715745,0.9868829194771576
1627.1995332555425,0.9998035114191954,0.9900264536709635
1627.2042007001166,0.9998012942228849,0.9936971246524094
1627.2088681446908,0.999799060384352,0.9970903757287175
1627.213535589265,0.9997968100142421,0.999522188319361
1627.218203033839,0.9997945432324241,1.0
1627.2228704784131,0.9997922601682825,1.0
1627.2275379229873,0.9997899609610191,1.0
1627.2322053675612,0.999787645759962,1.0
1627.2368728121353,0.9997853147248814,1.0
1627.2415402567094,0.9997829680263148,1.0
1627.2462077012835,0.9997806058458999,1.0
1627.2508751458577,0.9997782283767156,1.0
1627.2555425904318,0.9997758358236323,1.0
1627.260210035006,0.9997734284036706,1.0
1627.26487747958,0.9997710063463688,1.0
1627.269544924154,0.9997685698941613,1.0
1627.274212368728,0.9997661193027632,1.0
1627.2788798133022,0.9997636548415679,1.0
1627.2835472578763,0.9997611767940536,1.0
1627.2882147024504,0.9997586854581981,1.0
1627.2928821470246,0.9997561811469068,1.0
1627.2975495915987,0.9997536641884494,1.0
1627.3022170361728,0.9997511349269076,1.0
1627.3068844807467,0.9997485937226356,1.0
1627.3115519253208,0.9997460409527287,1.0
1627.316219369895,0.9997434770115071,1.0
1627.320886814469,0.9997409023110092,1.0
1627.3255542590432,0.9997383172814975,1.0
1627.3302217036173,0.9997357223719776,1.0
1627.3348891481915,0.9997331180507292,1.0
1627.3395565927653,0.9997305048058501,1.0
1627.3442240373395,0.9997278831458141,1.0
1627.3488914819136,0.9997252536000414,1.0
1627.3535589264877,0.9997226167194844,1.0
1627.3582263710618,0.9997199730772259,1.0
1627.362893815636,0.9997173232690936,1.0
1627.36756126021,0.9997146679142875,1.0
1627.3722287047842,0.9997120076560246,1.0
1627.3768961493581,0.9997093431621976,1.0
1627.3815635939322,0.9997066751260494,1.0
1627.3862310385064,0.9997040042668651,1.0
1627.3908984830805,0.9997013313306797,1.0
1627.3955659276546,0.9996986570910024,1.0
1627.4002333722287,0.9996959823495589,1.0
1627.4049008168029,0.9996933079370516,1.0
1627.409568261377,0.999690634713937,1.0
1627.414235705951,0.9996879635712226,1.0
1627.418903150525,0.9996852954312814,1.0
1627.4235705950991,0.9996826312486878,1.0
1627.4282380396733,0.9996799720110717,1.0
1627.4329054842474,0.9996773187399929,1.0
1627.4375729288215,0.9996746724918367,1.0
1627.4422403733956,0.9996720343587308,1.0
1627.4469078179698,0.999669405469483,1.0
1627.4515752625437,0.999666786990542,1.0
1627.4562427071178,0.9996641801269792,1.0
1627.460910151692,0.9996615861234958,1.0
1627.465577596266,0.9996590062654515,1.0
1627.4702450408402,0.9996564418799183,1.0
1627.4749124854143,0.9996538943367588,1.0
1627.4795799299884,0.9996513650497292,1.0
1627.4842473745625,0.999648855477609,1.0
1627.4889148191364,0.9996463671253558,1.0
1627.4935822637106,0.9996439015452881,1.0
1627.4982497082847,0.9996414603382946,1.0
1627.5029171528588,0.9996390451550723,1.0
1627.507584597433,0.9996366576973931,1.0
1627.512252042007,0.9996342997193992,1.0
1627.5169194865812,0.9996319730289294,1.0
1627.5215869311553,0.9996296794888752,1.0
1627.5262543757292,0.9996274210185688,1.0
1627.5309218203033,0.9996251995952016,1.0
1627.5355892648774,0.9996230172552785,1.0
1627.5402567094516,0.9996208760961018,1.0
1627.5449241540257,0.9996187782772925,1.0
1627.5495915985998,0.9996167260223434,1.0
1627.554259043174,0.9996147216202107,1.0
1627.558926487748,0.99961276742694,1.0
1627.563593932322,0.9996108658673306,1.0
1627.568261376896,0.9996090194366366,1.0
1627.5729288214702,0.9996072307023084,1.0
1627.5775962660443,0.9996055023057723,1.0
1627.5822637106185,0.999603836964252,1.0
1627.5869311551926,0.9996022374726303,1.0
1627.5915985997667,0.9996007067053538,1.0
1627.5962660443408,0.9995992476183807,1.0
1627.6009334889147,0.9995978632511723,1.0
1627.6056009334889,0.9995965567287308,1.0
1627.610268378063,0.9995953312636816,1.0
1627.614935822637,0.9995941901584032,1.0
1627.6196032672112,0.9995931368072064,1.0
1627.6242707117854,0.9995921746985608,1.0
1627.6289381563595,0.9995913074173723,1.0
1627.6336056009334,0.999590538647313,1.0
1627.6382730455075,0.9995898721731996,1.0
1627.6429404900816,0.9995893118834316,1.0
1627.6476079346558,0.999588861772478,1.0
1627.6522753792299,0.9995885259441115,1.0
1627.656942823804,0.9995883087187711,1.0
1627.6616102683781,0.9995882140544746,1.0
1627.6662777129523,0.9995882452881137,1.0
1627.6709451575261,0.9995884046633131,1.0
1627.6756126021003,0.9995886921219932,1.0
1627.6802800466744,0.9995891064837475,1.0
1627.6849474912485,0.9995896466484614,1.0
1627.6896149358226,0.9995903128293351,1.0
1627.6942823803968,0.9995911072992338,1.0
1627.698949824971,0.9995920351662562,1.0
1627.703617269545,0.9995931033477421,1.0
1627.708284714119,0.9995943196704619,1.0
1627.712952158693,0.999595691609873,1.0
1627.7176196032672,0.9995972260353688,1.0
1627.7222870478413,0.9995989296627643,1.0
1627.7269544924154,0.9996008107753671,1.0
1627.7316219369895,0.9996028783376363,1.0
1627.7362893815637,0.9996051401258835,1.0
1627.7409568261378,0.9996076038870441,1.0
1627.7456242707117,0.9996102793522568,1.0
1627.7502917152858,0.999613177775128,1.0
1627.75495915986,0.9996163088404103,1.0
1627.759626604434,0.9996196803517973,1.0
1627.7642940490082,0.9996232974203968,1.0
1627.7689614935823,0.9996271637218773,1.0
1627.7736289381564,0.999631282889425,1.0
1627.7782963827306,0.9996356570508249,1.0
1627.7829638273045,0.9996402884077757,1.0
1627.7876312718786,0.9996451785547061,1.0
1627.7922987164527,0.9996503286920015,1.0
1627.7969661610268,0.9996557382359121,1.0
1627.801633605601,0.9996614059579929,1.0
1627.806301050175,0.999667329360479,1.0
1627.8109684947492,0.9996735038345739,1.0
1627.8156359393233,0.9996799238258954,1.0
1627.8203033838972,0.9996865836992131,1.0
1627.8249708284714,0.9996934778607277,1.0
1627.8296382730455,0.9997006012541405,1.0
1627.8343057176196,0.999707948004189,1.0
1627.8389731621937,0.9997155105766559,1.0
1627.8436406067678,0.9997232804067631,1.0
1627.848308051342,0.9997312483671049,1.0
1627.852975495916,0.9997394048540124,1.0
1627.85764294049,0.9997477394017913,1.0
1627.8623103850641,0.9997562404267517,1.0
1627.8669778296382,0.9997648958866544,1.0
1627.8716452742124,0.9997736952733484,1.0
1627.8763127187865,0.9997826285670437,1.0
1627.8809801633606,0.999791684200788,1.0
1627.8856476079347,0.9998008497813803,1.0
1627.8903150525086,0.9998101121844971,1.0
1627.8949824970828,0.9998194591277629,1.0
1627.899649941657,0.9998288792037504,1.0
1627.904317386231,0.9998383605469323,1.0
1627.9089848308051,0.9998478914112721,1.0
1627.9136522753793,0.9998574597179712,1.0
1627.9183197199534,0.9998670532720471,1.0
1627.9229871645275,0.9998766592019961,1.0
1627.9276546091014,0.9998862648989637,1.0
1627.9323220536755,0.9998958588515447,1.0
1627.9369894982497,0.999905429013278,1.0
1627.9416569428238,0.9999149635638415,1.0
1627.946324387398,0.999924451360054,1.0
1627.950991831972,0.999933881615112,1.0
1627.9556592765462,0.9999432449459108,1.0
1627.9603267211203,0.9999525329585351,1.0
1627.9649941656942,0.9999617378484535,1.0
1627.9696616102683,0.9999708528999522,1.0
1627.9743290548424,0.9999798722992415,1.0
1627.9789964994166,0.9999887897231218,1.0
1627.9836639439907,0.9999976003270772,1.0
1627.9883313885648,1.0000062996050922,1.0
1627.992998833139,1.0000148833048683,1.0
1627.997666277713,1.0000233470678357,1.0
1628.002333722287,1.0000316871055983,1.0
1628.007001166861,1.0000399009822214,1.0
1628.0116686114352,1.0000479883922346,1.0
1628.0163360560093,1.0000559496897836,1.0
1628.0210035005834,1.0000637852758785,1.0
1628.0256709451576,1.000071496147231,1.0
1628.0303383897317,1.0000790827655301,1.0
1628.0350058343058,1.0000865449040164,1.0
1628.0396732788797,1.0000938830303496,1.0
1628.0443407234538,1.0001010980709066,1.0
1628.049008168028,1.0001081912918386,1.0
1628.053675612602,1.0001151650301072,1.0
1628.0583430571762,1.0001220234809394,1.0
1628.0630105017503,1.000128769685396,1.0
1628.0676779463245,1.0001354045789685,1.0
1628.0723453908986,1.0001419293895752,1.0
1628.0770128354725,1.0001483453773956,1.0
1628.0816802800466,1.0001546539561035,1.0
1628.0863477246207,1.0001608569760763,1.0
1628.0910151691949,1.0001669558224404,1.0
1628.095682613769,1.000172950510077,1.0
1628.100350058343,1.000178840864771,1.0
1628.1050175029172,1.0001846265987746,1.0
1628.1096849474914,1.0001903065985172,1.0
1628.1143523920653,1.0001958794685495,1.0
1628.1190198366394,1.000201344091121,1.0
1628.1236872812135,1.0002066995829033,1.0
1628.1283547257876,1.0002119449740428,1.0
1628.1330221703618,1.0002170790674207,1.0
1628.1376896149359,1.000222100712836,1.0
1628.14235705951,1.0002270101380133,1.0
1628.147024504084,1.0002318078601202,1.0
1628.151691948658,1.0002364941571333,1.0
1628.1563593932322,1.0002410694215942,1.0
1628.1610268378063,1.0002455349240331,1.0
1628.1656942823804,1.000249893421495,1.0
1628.1703617269545,1.0002541485452405,1.0
1628.1750291715286,1.0002583029617682,1.0
1628.1796966161028,1.0002623583213575,1.0
1628.1843640606767,1.0002663160505547,1.0
1628.1890315052508,1.000270177507886,1.0
1628.193698949825,1.0002739432144794,1.0
1628.198366394399,1.0002776128265105,1.0
1628.2030338389732,1.000281185298512,1.0
1628.2077012835473,1.0002846589523162,1.0
1628.2123687281214,1.0002880315604792,1.0
1628.2170361726955,1.0002912999520734,1.0
1628.2217036172694,1.000294460514523,1.0
1628.2263710618436,1.0002975087350598,1.0
1628.2310385064177,1.0003004396417572,1.0
1628.2357059509918,1.000303247842989,1.0
1628.240373395566,1.0003059279514384,1.0
1628.24504084014,1.0003084756626215,1.0
1628.2497082847142,1.0003108873546098,1.0
1628.2543757292883,1.0003131590452854,1.0
1628.2590431738622,1.0003152860993396,1.0
1628.2637106184363,1.0003172639319113,1.0
1628.2683780630105,1.000319088661279,1.0
1628.2730455075846,1.0003207567898174,1.0
1628.2777129521587,1.0003222653742176,1.0
1628.2823803967328,1.0003236111882656,1.0
1628.287047841307,1.0003247925250052,1.0
1628.291715285881,1.0003258078641217,1.0
1628.296382730455,1.0003266575465484,1.0
1628.301050175029,1.0003273441823393,1.0
1628.3057176196032,1.0003278702327563,1.0
1628.3103850641774,1.0003282371225537,1.0
1628.3150525087515,1.0003284456921553,1.0
1628.3197199533256,1.0003284986844032,1.0
1628.3243873978997,1.0003283997034964,1.0
1628.3290548424739,1.0003281520573941,1.0
1628.3337222870477,1.0003277599178686,1.0
1628.3383897316219,1.0003272281523916,1.0
1628.343057176196,1.0003265620400326,1.0
1628.3477246207701,1.000325766498987,1.0
1628.3523920653442,1.0003248454947102,1.0
1628.3570595099184,1.0003238043079825,1.0
1628.3617269544925,1.0003226492848127,1.0
1628.3663943990666,1.0003213867456449,1.0
1628.3710618436405,1.000320022908022,1.0
1628.3757292882146,1.0003185620830748,1.0
1628.3803967327888,1.0003170057309958,1.0
1628.385064177363,1.0003153533712177,1.0
1628.389731621937,1.000313604708399,1.0
1628.3943990665111,1.0003117598827158,1.0
1628.3990665110853,1.0003098189389956,1.0
1628.4037339556592,1.0003077817618498,1.0
1628.4084014002333,1.0003056482162576,1.0
1628.4130688448074,1.000303417553826,1.0
1628.4177362893815,1.00030109014538,1.0
1628.4224037339557,1.0002986676054035,1.0
1628.4270711785298,1.0002961512850375,1.0
1628.431738623104,1.0002935435155538,1.0
1628.436406067678,1.0002908490281832,1.0
1628.441073512252,1.0002880744330351,1.0
1628.445740956826,1.0002852282188182,1.0
1628.4504084014002,1.0002823177421558,1.0
1628.4550758459743,1.0002793468662263,1.0
1628.4597432905484,1.000276317781999,1.0
1628.4644107351226,1.000273233059122,1.0
1628.4690781796967,1.000270097224054,1.0
1628.4737456242708,1.0002669154105113,1.0
1628.4784130688447,1.0002636938598892,1.0
1628.4830805134188,1.000260437929032,1.0
1628.487747957993,1.0002571519789523,1.0
1628.492415402567,1.0002538391094324,1.0
1628.4970828471412,1.0002505013644785,1.0
1628.5017502917153,1.0002471404932087,1.0
1628.5064177362894,1.000243760125873,1.0
1628.5110851808636,1.0002403638958364,1.0
1628.5157526254375,1.0002369537471885,1.0
1628.5204200700116,1.0002335316758175,1.0
1628.5250875145857,1.0002301001168272,1.0
1628.5297549591598,1.0002266624314322,1.0
1628.534422403734,1.0002232221075458,1.0
1628.539089848308,1.0002197815122793,1.0
1628.5437572928822,1.0002163419039745,1.0
1628.5484247374563,1.0002129047249142,1.0
1628.5530921820302,1.0002094722266643,1.0
1628.5577596266044,1.0002060474402885,1.0
1628.5624270711785,1.0002026347549313,1.0
1628.5670945157526,1.000199239104768,1.0
1628.5717619603267,1.0001958635079014,1.0
1628.5764294049009,1.000192510155645,1.0
1628.581096849475,1.0001891822064686,1.0
1628.585764294049,1.0001858839804423,1.0
1628.590431738623,1.000182620553717,1.0
1628.5950991831971,1.000179396354551,1.0
1628.5997666277713,1.0001762155771974,1.0
1628.6044340723454,1.0001730831169642,1.0
1628.6091015169195,1.0001700027494418,1.0
1628.6137689614936,1.0001669761357603,1.0
1628.6184364060678,1.0001640030017518,1.0
1628.6231038506419,1.0001610819512186,1.0
1628.6277712952158,1.0001582112017804,1.0
1628.63243873979,1.000155387705331,1.0
1628.637106184364,1.0001526080462697,1.0
1628.6417736289382,1.0001498680871492,1.0
1628.6464410735123,1.0001471635459012,1.0
1628.6511085180864,1.000144490899503,1.0
1628.6557759626605,1.0001418478618813,1.0
1628.6604434072347,1.000139233266397,1.0
1628.6651108518085,1.0001366447006734,1.0
1628.6697782963827,1.00013407974569,1.0
1628.6744457409568,1.0001315361458054,1.0
1628.679113185531,1.0001290115916672,1.0
1628.683780630105,1.0001265041149296,1.0
1628.6884480746792,1.0001240108765765,1.0
1628.6931155192533,1.000121530418349,1.0
1628.6977829638272,1.0001190628132617,1.0
1628.7024504084013,1.0001166088610787,1.0
1628.7071178529754,1.0001141696972076,1.0
1628.7117852975496,1.0001117462032565,1.0
1628.7164527421237,1.0001093396580372,1.0
1628.7211201866978,1.0001069531493563,1.0
1628.725787631272,1.0001045909216502,1.0
1628.730455075846,1.0001022563152944,1.0
1628.73512252042,1.0000999524831846,1.0
1628.739789964994,1.0000976822677035,1.0
1628.7444574095682,1.0000954480551727,1.0
1628.7491248541423,1.0000932534236333,1.0
1628.7537922987165,1.0000911025022192,1.0
1628.7584597432906,1.0000889986802413,1.0
1628.7631271878647,1.000086944440446,1.0
1628.7677946324388,1.000084941752971,1.0
1628.7724620770127,1.000082992440443,1.0
1628.7771295215869,1.000081098566657,1.0
1628.781796966161,1.000079262226342,1.0
1628.786464410735,1.0000774854531802,1.0
1628.7911318553092,1.0000757699628886,1.0
1628.7957992998834,1.0000741157467625,1.0
1628.8004667444575,1.0000725206135515,1.0
1628.8051341890316,1.0000709812349229,1.0
1628.8098016336055,1.000069494380436,1.0
1628.8144690781796,1.0000680577273686,1.0
1628.8191365227538,1.0000666682456403,1.0
1628.8238039673279,1.0000653208528696,1.0
1628.828471411902,1.000064010132576,1.0
1628.8331388564761,1.0000627318279953,1.0
1628.8378063010503,1.0000614832350347,1.0
1628.8424737456244,1.000060262035389,1.0
1628.8471411901983,1.0000590655926156,1.0
1628.8518086347724,1.000057892300074,1.0
1628.8564760793465,1.0000567419158377,1.0
1628.8611435239206,1.0000556146188209,1.0
1628.8658109684948,1.0000545102728775,1.0
1628.870478413069,1.000053426205233,1.0
1628.875145857643,1.000052358399442,1.0
1628.8798133022171,1.0000513034503828,1.0
1628.884480746791,1.0000502565440559,1.0
1628.8891481913652,1.0000492121135598,1.0
1628.8938156359393,1.000048164032841,1.0
1628.8984830805134,1.000047106051025,1.0
1628.9031505250875,1.0000460336615056,1.0
1628.9078179696617,1.0000449442943702,1.0
1628.9124854142358,1.0000438353126055,1.0
1628.91715285881,1.000042704716781,1.0
1628.9218203033838,1.000041551971824,1.0
1628.926487747958,1.0000403784302634,1.0
1628.931155192532,1.0000391880558497,1.0
1628.9358226371062,1.0000379864618847,1.0
1628.9404900816803,1.000036777889869,1.0
1628.9451575262544,1.000035564518808,1.0
1628.9498249708286,1.0000343475182367,1.0
1628.9544924154025,1.000033126687182,1.0
1628.9591598599766,1.0000319009461074,1.0
1628.9638273045507,1.0000306703577084,1.0
1628.9684947491248,1.0000294374637568,1.0
