time_from_transit_centre,flux,residuals
-1.8670721012785345,1.0009428488438383,0.0009428488438383287
-1.8660721012785346,1.000304559876629,0.00030455987662891815
-1.8650721012785345,1.0004848729903555,0.00048487299035548936
-1.8640721012785346,1.0000771160095814,7.711600958137943e-05
-1.8630721012785345,1.0010768544058175,0.0010768544058175067
-1.8620721012785346,0.9994106524250292,-0.0005893475749707555
-1.8610721012785345,0.9998287018967396,-0.00017129810326044215
-1.8600721012785346,0.9991177182956977,-0.0008822817043022679
-1.8590721012785345,1.000375332938853,0.00037533293885294583
-1.8580721012785346,0.999194669284444,-0.0008053307155559963
-1.8570721012785345,0.9996333736165746,-0.0003666263834254391
-1.8560721012785346,0.9991612869457495,-0.0008387130542505394
-1.8550721012785345,0.999638851186363,-0.00036114881363702445
-1.8540721012785346,0.9996430876685989,-0.0003569123314011158
-1.8530721012785345,1.0005488844583743,0.0005488844583743102
-1.8520721012785346,1.0008108858618432,0.0008108858618431913
-1.8510721012785345,0.9989895030272218,-0.0010104969727782187
-1.8500721012785346,1.0001131194215334,0.00011311942153335863
-1.8490721012785345,1.0009465595423106,0.0009465595423105988
-1.8480721012785346,0.9989549938648935,-0.0010450061351064965
-1.8470721012785345,0.9992625974623275,-0.0007374025376725157
-1.8460721012785346,1.0002204800485803,0.00022048004858032932
-1.8450721012785345,0.9995886312932813,-0.0004113687067186511
-1.8440721012785346,0.9996137804513704,-0.00038621954862960717
-1.8430721012785345,0.9999825293649689,-1.7470635031102688e-05
-1.8420721012785346,1.0003597334513519,0.0003597334513518735
-1.8410721012785345,1.0004494252856493,0.0004494252856492853
-1.8400721012785346,0.999790836507299,-0.0002091634927009478
-1.8390721012785345,0.9994994275810509,-0.0005005724189490746
-1.8380721012785346,1.0001086220454267,0.0001086220454267206
-1.8370721012785345,1.0002558273408746,0.0002558273408745926
-1.8360721012785346,1.0001780834935778,0.0001780834935778408
-1.8350721012785347,0.999459391480327,-0.0005406085196729693
-1.8340721012785346,0.9994678439903484,-0.0005321560096516187
-1.8330721012785345,0.9997458757866646,-0.0002541242133353716
-1.8320721012785346,0.9991167208227291,-0.0008832791772709347
-1.8310721012785345,1.0005859412476774,0.0005859412476774128
-1.8300721012785346,0.99959687974498,-0.00040312025501998416
-1.8290721012785345,0.9991433908022191,-0.0008566091977808554
-1.8280721012785346,0.9993138101975372,-0.0006861898024628221
-1.8270721012785345,0.9992776886135935,-0.0007223113864065489
-1.8260721012785346,0.9998817555182533,-0.00011824448174668767
-1.8250721012785345,0.9997576597376158,-0.000242340262384233
-1.8240721012785346,0.9995557998459688,-0.0004442001540312379
-1.8230721012785345,0.9998786600553953,-0.00012133994460472586
-1.8220721012785346,0.9999140680000942,-8.593199990580835e-05
-1.8210721012785345,0.9999749862710476,-2.5013728952361092e-05
-1.8200721012785346,0.9993204387887679,-0.0006795612112321381
-1.8190721012785347,1.0009240890298352,0.0009240890298352067
-1.8180721012785346,0.9993720899053768,-0.000627910094623152
-1.8170721012785345,0.9999012227660303,-9.877723396967131e-05
-1.8160721012785346,0.9998138197907439,-0.0001861802092560927
-1.8150721012785347,0.9993371996342582,-0.0006628003657418446
-1.8140721012785346,0.9990854587032223,-0.0009145412967777045
-1.8130721012785345,1.0002556990550042,0.0002556990550042215
-1.8120721012785346,0.9999851258066061,-1.487419339385454e-05
-1.8110721012785347,1.0013338238164482,0.0013338238164481986
-1.8100721012785346,0.9998306374043241,-0.00016936259567590373
-1.8090721012785347,0.9999066811789169,-9.33188210830993e-05
-1.8080721012785346,0.9999882825675073,-1.1717432492730495e-05
-1.8070721012785347,0.9998842709028976,-0.00011572909710244605
-1.8060721012785346,0.9984041962883307,-0.0015958037116693413
-1.8050721012785347,0.9998023988739282,-0.00019760112607181135
-1.8040721012785346,1.0002915209453,0.00029152094530005
-1.8030721012785347,0.9999765310365604,-2.346896343963234e-05
-1.8020721012785346,0.9983227401974495,-0.0016772598025505125
-1.8010721012785347,0.9992282700651984,-0.0007717299348015683
-1.8000721012785346,0.9995841362130755,-0.00041586378692448633
-1.7990721012785347,1.0007687568138173,0.0007687568138172729
-1.7980721012785348,1.0003724621323693,0.00037246213236930004
-1.7970721012785347,0.9983313846997153,-0.001668615300284726
-1.7960721012785346,1.0001915415452551,0.00019154154525513611
-1.7950721012785347,0.9997483475703263,-0.00025165242967373214
-1.7940721012785348,1.000024250125822,2.4250125822078417e-05
-1.7930721012785347,1.0009127273522342,0.0009127273522342438
-1.7920721012785346,0.9999627207919388,-3.727920806118057e-05
-1.7910721012785347,1.0008179649925628,0.0008179649925628141
-1.7900721012785348,0.9997874952133918,-0.00021250478660816974
-1.7890721012785347,0.9997625070528322,-0.00023749294716779445
-1.7880721012785348,0.9996930478629634,-0.00030695213703657576
-1.7870721012785347,1.0001292354838707,0.00012923548387067108
-1.7860721012785348,0.9991022447339769,-0.0008977552660230925
-1.7850721012785347,0.9997618227037559,-0.0002381772962440909
-1.7840721012785348,1.0013215999330929,0.0013215999330928874
-1.7830721012785347,1.0003400060098464,0.0003400060098464053
-1.7820721012785348,0.9985254086063813,-0.0014745913936187183
-1.7810721012785347,0.9999888904341837,-1.1109565816291855e-05
-1.7800721012785348,1.0012092884612709,0.0012092884612708854
-1.7790721012785347,0.9980719447068986,-0.0019280552931013606
-1.7780721012785348,0.9984700607233485,-0.0015299392766514597
-1.7770721012785349,0.999431371172081,-0.0005686288279189711
-1.7760721012785348,1.0003595711004092,0.00035957110040918394
-1.7750721012785347,0.9994197201783369,-0.0005802798216630878
-1.7740721012785348,1.0010926744814994,0.0010926744814994116
-1.7730721012785349,0.9996027896496473,-0.0003972103503526725
-1.7720721012785348,1.000842967023424,0.0008429670234240128
-1.7710721012785346,1.0002121823466354,0.00021218234663544777
-1.7700721012785348,0.9989338495842404,-0.0010661504157596369
-1.7690721012785349,1.000201107807976,0.0002011078079759976
-1.7680721012785348,1.001717684952231,0.0017176849522309023
-1.7670721012785349,1.0001973333335925,0.0001973333335925087
-1.7660721012785348,0.9998835580008559,-0.00011644199914406794
-1.7650721012785349,0.9992491856621916,-0.0007508143378084364
-1.7640721012785348,0.9993492678708542,-0.0006507321291457924
-1.7630721012785349,1.0006703694187236,0.0006703694187235598
-1.7620721012785348,1.0005169478642535,0.0005169478642534919
-1.7610721012785349,1.000204587638764,0.00020458763876396446
-1.7600721012785348,0.9999443957094125,-5.5604290587485394e-05
-1.7590721012785349,1.0009135077059297,0.0009135077059296837
-1.7580721012785347,1.0002101596309685,0.00021015963096848722
-1.7570721012785349,1.0003115039185804,0.0003115039185803692
-1.7560721012785347,1.0013336151871877,0.0013336151871876645
-1.7550721012785349,0.9997440552855517,-0.00025594471444834177
-1.7540721012785347,0.9998911083242235,-0.00010889167577654568
-1.7530721012785349,0.9993910952866624,-0.0006089047133376324
-1.752072101278535,0.9984246811063324,-0.0015753188936675766
-1.7510721012785349,0.9997015814103574,-0.000298418589642635
-1.7500721012785347,0.9993366197758343,-0.0006633802241656772
-1.7490721012785349,0.9997896379816333,-0.00021036201836666102
-1.748072101278535,0.9995965390094701,-0.0004034609905299025
-1.7470721012785349,1.0010734551758806,0.0010734551758806443
-1.746072101278535,1.000937701547066,0.0009377015470659611
-1.7450721012785348,0.9997662120626671,-0.0002337879373328633
-1.744072101278535,0.9999015343440051,-9.846565599491708e-05
-1.7430721012785348,1.0011408208331187,0.0011408208331187275
-1.742072101278535,1.0004891465429615,0.000489146542961505
-1.7410721012785348,0.9999757205992549,-2.4279400745119695e-05
-1.740072101278535,0.9995951083629824,-0.00040489163701762365
-1.7390721012785348,0.9995927713919885,-0.0004072286080114562
-1.738072101278535,1.0004954786104023,0.0004954786104023334
-1.7370721012785348,1.000538086262084,0.0005380862620840698
-1.736072101278535,1.0001670913475151,0.00016709134751513588
-1.7350721012785348,0.9996853447871843,-0.0003146552128157065
-1.734072101278535,1.0000665977855594,6.659778555939688e-05
-1.7330721012785348,0.9992409000083873,-0.0007590999916127217
-1.732072101278535,0.9990704006731858,-0.0009295993268142455
-1.731072101278535,1.0006838996045626,0.00068389960456261
-1.730072101278535,1.000203298843249,0.00020329884324898906
-1.7290721012785348,0.9996810254360134,-0.00031897456398655155
-1.728072101278535,0.9995106477992503,-0.0004893522007497486
-1.727072101278535,0.999936435983849,-6.35640161510409e-05
-1.726072101278535,1.0008431748025197,0.0008431748025197194
-1.725072101278535,1.0002099214884026,0.00020992148840259794
-1.724072101278535,0.9993075911833156,-0.00069240881668442
-1.723072101278535,1.0002692362159284,0.0002692362159284478
-1.722072101278535,0.9991983521528752,-0.0008016478471247757
-1.721072101278535,1.0009640764653085,0.0009640764653084943
-1.720072101278535,1.0008439077940587,0.0008439077940587403
-1.719072101278535,0.9998038239513598,-0.00019617604864019533
-1.718072101278535,0.9993395081894857,-0.0006604918105143076
-1.717072101278535,0.9999228528308596,-7.714716914042352e-05
-1.716072101278535,0.9992649345075766,-0.0007350654924234146
-1.715072101278535,0.9987280407236224,-0.0012719592763775767
-1.714072101278535,1.0005611532057872,0.0005611532057872015
-1.713072101278535,1.0000133311870494,1.3331187049381299e-05
-1.712072101278535,1.0004607594706314,0.0004607594706314
-1.711072101278535,1.0003634288362135,0.00036342883621354183
-1.7100721012785352,1.0003728249182817,0.00037282491828172226
-1.709072101278535,1.0000712988757672,7.129887576717842e-05
-1.708072101278535,1.0000255358416932,2.5535841693180572e-05
-1.707072101278535,1.0001613053177216,0.00016130531772162726
-1.7060721012785351,1.0009739749262905,0.0009739749262904773
-1.705072101278535,0.9996929084280285,-0.00030709157197150727
-1.7040721012785351,1.0018220369873285,0.0018220369873285236
-1.703072101278535,0.9991833116012503,-0.0008166883987497098
-1.7020721012785351,0.9997703096721374,-0.00022969032786257504
-1.701072101278535,1.0007046666455721,0.0007046666455721162
-1.7000721012785351,1.0000988825557098,9.888255570977833e-05
-1.699072101278535,1.0000329676226865,3.296762268645281e-05
-1.6980721012785351,0.9996128272816203,-0.00038717271837973577
-1.697072101278535,1.0004765306383494,0.0004765306383494039
-1.6960721012785351,0.9995426681850762,-0.00045733181492380037
-1.695072101278535,0.999922820756032,-7.717924396799525e-05
-1.6940721012785351,1.0001892850446497,0.00018928504464965634
-1.693072101278535,0.9994944624359553,-0.0005055375640447002
-1.6920721012785351,1.0011445355213229,0.0011445355213228758
-1.691072101278535,1.0007660751805676,0.0007660751805675936
-1.6900721012785351,0.9993125640589328,-0.0006874359410672382
-1.6890721012785352,0.9999784151513315,-2.1584848668543266e-05
-1.6880721012785351,0.9996094476950004,-0.0003905523049996251
-1.687072101278535,1.0005167847675398,0.0005167847675398018
-1.6860721012785351,0.9996414033966222,-0.000358596603377781
-1.6850721012785352,1.000934233132894,0.0009342331328940912
-1.6840721012785351,0.9991086148505262,-0.0008913851494738445
-1.683072101278535,0.999938896511358,-6.110348864196702e-05
-1.6820721012785351,1.0006664885369663,0.0006664885369662699
-1.6810721012785352,0.9998538486018163,-0.000146151398183747
-1.6800721012785351,0.99943811347664,-0.0005618865233599779
-1.6790721012785352,1.0001227563846584,0.00012275638465841787
-1.6780721012785351,1.000465739632886,0.0004657396328859864
-1.6770721012785352,0.9996172324928447,-0.0003827675071552683
-1.6760721012785351,1.0002471446715036,0.0002471446715035519
-1.675072101278535,0.9997285301565476,-0.00027146984345238767
-1.6740721012785351,0.9997022955915099,-0.00029770440849008484
-1.673072101278535,1.0000770351045054,7.70351045054074e-05
-1.6720721012785351,0.9985455021862422,-0.001454497813757838
-1.671072101278535,0.9996376670502813,-0.0003623329497186578
-1.6700721012785351,0.9985312207621326,-0.001468779237867368
-1.669072101278535,1.000101958995294,0.00010195899529397145
-1.668072101278535,0.9995555579569321,-0.00044444204306792745
-1.667072101278535,1.0004166061332138,0.0004166061332138149
-1.666072101278535,1.0007110388581326,0.0007110388581326177
-1.665072101278535,0.9997333753202747,-0.00026662467972526915
-1.6640721012785349,1.0007936076807993,0.0007936076807992798
-1.663072101278535,0.9989385557094579,-0.0010614442905421129
-1.6620721012785349,1.0007583962879245,0.0007583962879245121
-1.6610721012785348,1.000476516560768,0.000476516560768081
-1.6600721012785349,1.000803922698984,0.0008039226989839943
-1.6590721012785348,0.9998852214278461,-0.0001147785721539174
-1.6580721012785349,1.0012512645059615,0.001251264505961469
-1.6570721012785348,1.0010338072845124,0.0010338072845124113
-1.6560721012785349,1.0020849422339109,0.002084942233910869
-1.6550721012785348,1.0007954508911838,0.0007954508911838243
-1.6540721012785347,1.0013671038277296,0.0013671038277296432
-1.6530721012785348,0.9995670054642201,-0.0004329945357799403
-1.6520721012785347,0.9998737483380661,-0.00012625166193391824
-1.6510721012785348,1.0004546571720179,0.00045465717201786937
-1.6500721012785347,0.9999240657922898,-7.593420771023762e-05
-1.6490721012785348,1.0002141920251781,0.0002141920251781393
-1.6480721012785347,0.9999577988205479,-4.220117945208379e-05
-1.6470721012785345,1.0006499777779925,0.000649977777992472
-1.6460721012785346,1.00026088050933,0.0002608805093300415
